2026-09-03 07:06:16 | ======================================================================
2026-09-03 07:06:16 | Iniciando tarefa — servidor3_tarefa346 | k=27 | seed=42
2026-09-03 07:06:16 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 250}
2026-09-03 07:06:18 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-03 07:06:26 | Geração 1/250 — melhor fitness: 262596524 | sem melhora há 0 geração(ões)
2026-09-03 07:06:36 | Geração 2/250 — melhor fitness: 249978976 | sem melhora há 0 geração(ões)
2026-09-03 07:06:44 | Geração 3/250 — melhor fitness: 249978976 | sem melhora há 1 geração(ões)
2026-09-03 07:06:53 | Geração 4/250 — melhor fitness: 249639081 | sem melhora há 0 geração(ões)
2026-09-03 07:07:02 | Geração 5/250 — melhor fitness: 246195519 | sem melhora há 0 geração(ões)
2026-09-03 07:07:11 | Geração 6/250 — melhor fitness: 246195519 | sem melhora há 1 geração(ões)
2026-09-03 07:07:20 | Geração 7/250 — melhor fitness: 244169508 | sem melhora há 0 geração(ões)
2026-09-03 07:07:29 | Geração 8/250 — melhor fitness: 244169508 | sem melhora há 1 geração(ões)
2026-09-03 07:07:39 | Geração 9/250 — melhor fitness: 244169508 | sem melhora há 2 geração(ões)
2026-09-03 07:07:47 | Geração 10/250 — melhor fitness: 244160444 | sem melhora há 0 geração(ões)
2026-09-03 07:07:56 | Geração 11/250 — melhor fitness: 240961308 | sem melhora há 0 geração(ões)
2026-09-03 07:08:05 | Geração 12/250 — melhor fitness: 240368118 | sem melhora há 0 geração(ões)
2026-09-03 07:08:14 | Geração 13/250 — melhor fitness: 238821264 | sem melhora há 0 geração(ões)
2026-09-03 07:08:22 | Geração 14/250 — melhor fitness: 235589125 | sem melhora há 0 geração(ões)
2026-09-03 07:08:31 | Geração 15/250 — melhor fitness: 235589125 | sem melhora há 1 geração(ões)
2026-09-03 07:08:40 | Geração 16/250 — melhor fitness: 232877273 | sem melhora há 0 geração(ões)
2026-09-03 07:08:49 | Geração 17/250 — melhor fitness: 232877273 | sem melhora há 1 geração(ões)
2026-09-03 07:08:58 | Geração 18/250 — melhor fitness: 232877273 | sem melhora há 2 geração(ões)
2026-09-03 07:09:07 | Geração 19/250 — melhor fitness: 232877273 | sem melhora há 3 geração(ões)
2026-09-03 07:09:15 | Geração 20/250 — melhor fitness: 232877273 | sem melhora há 4 geração(ões)
2026-09-03 07:09:24 | Geração 21/250 — melhor fitness: 232877273 | sem melhora há 5 geração(ões)
2026-09-03 07:09:33 | Geração 22/250 — melhor fitness: 232877273 | sem melhora há 6 geração(ões)
2026-09-03 07:09:41 | Geração 23/250 — melhor fitness: 231579235 | sem melhora há 0 geração(ões)
2026-09-03 07:09:50 | Geração 24/250 — melhor fitness: 229507827 | sem melhora há 0 geração(ões)
2026-09-03 07:09:59 | Geração 25/250 — melhor fitness: 229507827 | sem melhora há 1 geração(ões)
2026-09-03 07:10:08 | Geração 26/250 — melhor fitness: 229507827 | sem melhora há 2 geração(ões)
2026-09-03 07:10:17 | Geração 27/250 — melhor fitness: 228678779 | sem melhora há 0 geração(ões)
2026-09-03 07:10:26 | Geração 28/250 — melhor fitness: 227608351 | sem melhora há 0 geração(ões)
2026-09-03 07:10:35 | Geração 29/250 — melhor fitness: 227608351 | sem melhora há 1 geração(ões)
2026-09-03 07:10:44 | Geração 30/250 — melhor fitness: 226696476 | sem melhora há 0 geração(ões)
2026-09-03 07:10:53 | Geração 31/250 — melhor fitness: 226696476 | sem melhora há 1 geração(ões)
2026-09-03 07:11:02 | Geração 32/250 — melhor fitness: 226501427 | sem melhora há 0 geração(ões)
2026-09-03 07:11:11 | Geração 33/250 — melhor fitness: 226501427 | sem melhora há 1 geração(ões)
2026-09-03 07:11:20 | Geração 34/250 — melhor fitness: 226501427 | sem melhora há 2 geração(ões)
2026-09-03 07:11:29 | Geração 35/250 — melhor fitness: 226501427 | sem melhora há 3 geração(ões)
2026-09-03 07:11:37 | Geração 36/250 — melhor fitness: 226501427 | sem melhora há 4 geração(ões)
2026-09-03 07:11:46 | Geração 37/250 — melhor fitness: 225436117 | sem melhora há 0 geração(ões)
2026-09-03 07:11:55 | Geração 38/250 — melhor fitness: 225436117 | sem melhora há 1 geração(ões)
2026-09-03 07:12:04 | Geração 39/250 — melhor fitness: 225436117 | sem melhora há 2 geração(ões)
2026-09-03 07:12:13 | Geração 40/250 — melhor fitness: 225436117 | sem melhora há 3 geração(ões)
2026-09-03 07:12:22 | Geração 41/250 — melhor fitness: 225293004 | sem melhora há 0 geração(ões)
2026-09-03 07:12:32 | Geração 42/250 — melhor fitness: 225293004 | sem melhora há 1 geração(ões)
2026-09-03 07:12:41 | Geração 43/250 — melhor fitness: 223681841 | sem melhora há 0 geração(ões)
2026-09-03 07:12:49 | Geração 44/250 — melhor fitness: 223681841 | sem melhora há 1 geração(ões)
2026-09-03 07:12:58 | Geração 45/250 — melhor fitness: 223681841 | sem melhora há 2 geração(ões)
2026-09-03 07:13:07 | Geração 46/250 — melhor fitness: 223681841 | sem melhora há 3 geração(ões)
2026-09-03 07:13:16 | Geração 47/250 — melhor fitness: 223681841 | sem melhora há 4 geração(ões)
2026-09-03 07:13:25 | Geração 48/250 — melhor fitness: 223681841 | sem melhora há 5 geração(ões)
2026-09-03 07:13:33 | Geração 49/250 — melhor fitness: 223681841 | sem melhora há 6 geração(ões)
2026-09-03 07:13:42 | Geração 50/250 — melhor fitness: 223681841 | sem melhora há 7 geração(ões)
2026-09-03 07:13:50 | Geração 51/250 — melhor fitness: 223681841 | sem melhora há 8 geração(ões)
2026-09-03 07:13:59 | Geração 52/250 — melhor fitness: 223023266 | sem melhora há 0 geração(ões)
2026-09-03 07:14:08 | Geração 53/250 — melhor fitness: 223023266 | sem melhora há 1 geração(ões)
2026-09-03 07:14:17 | Geração 54/250 — melhor fitness: 223023266 | sem melhora há 2 geração(ões)
2026-09-03 07:14:26 | Geração 55/250 — melhor fitness: 222640253 | sem melhora há 0 geração(ões)
2026-09-03 07:14:35 | Geração 56/250 — melhor fitness: 222640253 | sem melhora há 1 geração(ões)
2026-09-03 07:14:43 | Geração 57/250 — melhor fitness: 222640253 | sem melhora há 2 geração(ões)
2026-09-03 07:14:52 | Geração 58/250 — melhor fitness: 222012360 | sem melhora há 0 geração(ões)
2026-09-03 07:15:00 | Geração 59/250 — melhor fitness: 222012360 | sem melhora há 1 geração(ões)
2026-09-03 07:15:10 | Geração 60/250 — melhor fitness: 222012360 | sem melhora há 2 geração(ões)
2026-09-03 07:15:18 | Geração 61/250 — melhor fitness: 222012360 | sem melhora há 3 geração(ões)
2026-09-03 07:15:27 | Geração 62/250 — melhor fitness: 222012360 | sem melhora há 4 geração(ões)
2026-09-03 07:15:36 | Geração 63/250 — melhor fitness: 222012360 | sem melhora há 5 geração(ões)
2026-09-03 07:15:45 | Geração 64/250 — melhor fitness: 222012360 | sem melhora há 6 geração(ões)
2026-09-03 07:15:54 | Geração 65/250 — melhor fitness: 222012360 | sem melhora há 7 geração(ões)
2026-09-03 07:16:03 | Geração 66/250 — melhor fitness: 222012360 | sem melhora há 8 geração(ões)
2026-09-03 07:16:11 | Geração 67/250 — melhor fitness: 222012360 | sem melhora há 9 geração(ões)
2026-09-03 07:16:20 | Geração 68/250 — melhor fitness: 222012360 | sem melhora há 10 geração(ões)
2026-09-03 07:16:29 | Geração 69/250 — melhor fitness: 222012360 | sem melhora há 11 geração(ões)
2026-09-03 07:16:38 | Geração 70/250 — melhor fitness: 222012360 | sem melhora há 12 geração(ões)
2026-09-03 07:16:46 | Geração 71/250 — melhor fitness: 222012360 | sem melhora há 13 geração(ões)
2026-09-03 07:16:55 | Geração 72/250 — melhor fitness: 222012360 | sem melhora há 14 geração(ões)
2026-09-03 07:17:05 | Geração 73/250 — melhor fitness: 222012360 | sem melhora há 15 geração(ões)
2026-09-03 07:17:13 | Geração 74/250 — melhor fitness: 221762881 | sem melhora há 0 geração(ões)
2026-09-03 07:17:23 | Geração 75/250 — melhor fitness: 221762881 | sem melhora há 1 geração(ões)
2026-09-03 07:17:32 | Geração 76/250 — melhor fitness: 221762881 | sem melhora há 2 geração(ões)
2026-09-03 07:17:41 | Geração 77/250 — melhor fitness: 221762881 | sem melhora há 3 geração(ões)
2026-09-03 07:17:50 | Geração 78/250 — melhor fitness: 221762881 | sem melhora há 4 geração(ões)
2026-09-03 07:17:59 | Geração 79/250 — melhor fitness: 220183262 | sem melhora há 0 geração(ões)
2026-09-03 07:18:07 | Geração 80/250 — melhor fitness: 220183262 | sem melhora há 1 geração(ões)
2026-09-03 07:18:16 | Geração 81/250 — melhor fitness: 220183262 | sem melhora há 2 geração(ões)
2026-09-03 07:18:25 | Geração 82/250 — melhor fitness: 220183262 | sem melhora há 3 geração(ões)
2026-09-03 07:18:34 | Geração 83/250 — melhor fitness: 219720833 | sem melhora há 0 geração(ões)
2026-09-03 07:18:43 | Geração 84/250 — melhor fitness: 219720833 | sem melhora há 1 geração(ões)
2026-09-03 07:18:52 | Geração 85/250 — melhor fitness: 219720833 | sem melhora há 2 geração(ões)
2026-09-03 07:19:00 | Geração 86/250 — melhor fitness: 219720833 | sem melhora há 3 geração(ões)
2026-09-03 07:19:09 | Geração 87/250 — melhor fitness: 219720833 | sem melhora há 4 geração(ões)
2026-09-03 07:19:18 | Geração 88/250 — melhor fitness: 219720833 | sem melhora há 5 geração(ões)
2026-09-03 07:19:27 | Geração 89/250 — melhor fitness: 219720833 | sem melhora há 6 geração(ões)
2026-09-03 07:19:36 | Geração 90/250 — melhor fitness: 219720833 | sem melhora há 7 geração(ões)
2026-09-03 07:19:45 | Geração 91/250 — melhor fitness: 219720833 | sem melhora há 8 geração(ões)
2026-09-03 07:19:54 | Geração 92/250 — melhor fitness: 219720833 | sem melhora há 9 geração(ões)
2026-09-03 07:20:03 | Geração 93/250 — melhor fitness: 219720833 | sem melhora há 10 geração(ões)
2026-09-03 07:20:11 | Geração 94/250 — melhor fitness: 219720833 | sem melhora há 11 geração(ões)
2026-09-03 07:20:21 | Geração 95/250 — melhor fitness: 219720833 | sem melhora há 12 geração(ões)
2026-09-03 07:20:30 | Geração 96/250 — melhor fitness: 219720833 | sem melhora há 13 geração(ões)
2026-09-03 07:20:39 | Geração 97/250 — melhor fitness: 219720833 | sem melhora há 14 geração(ões)
2026-09-03 07:20:48 | Geração 98/250 — melhor fitness: 219387631 | sem melhora há 0 geração(ões)
2026-09-03 07:20:57 | Geração 99/250 — melhor fitness: 219387631 | sem melhora há 1 geração(ões)
2026-09-03 07:21:07 | Geração 100/250 — melhor fitness: 219387631 | sem melhora há 2 geração(ões)
