2026-08-31 19:26:01 | ======================================================================
2026-08-31 19:26:01 | Iniciando tarefa — servidor3_tarefa698 | k=27 | seed=42
2026-08-31 19:26:01 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 350}
2026-08-31 19:26:04 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-31 19:26:24 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-31 19:26:42 | Geração 2/350 — melhor fitness: 251016197 | sem melhora há 0 geração(ões)
2026-08-31 19:27:00 | Geração 3/350 — melhor fitness: 251016197 | sem melhora há 1 geração(ões)
2026-08-31 19:27:20 | Geração 4/350 — melhor fitness: 248330051 | sem melhora há 0 geração(ões)
2026-08-31 19:27:40 | Geração 5/350 — melhor fitness: 248330051 | sem melhora há 1 geração(ões)
2026-08-31 19:27:59 | Geração 6/350 — melhor fitness: 248330051 | sem melhora há 2 geração(ões)
2026-08-31 19:28:18 | Geração 7/350 — melhor fitness: 248330051 | sem melhora há 3 geração(ões)
2026-08-31 19:28:37 | Geração 8/350 — melhor fitness: 243778662 | sem melhora há 0 geração(ões)
2026-08-31 19:28:56 | Geração 9/350 — melhor fitness: 243778662 | sem melhora há 1 geração(ões)
2026-08-31 19:29:15 | Geração 10/350 — melhor fitness: 243583313 | sem melhora há 0 geração(ões)
2026-08-31 19:29:33 | Geração 11/350 — melhor fitness: 243583313 | sem melhora há 1 geração(ões)
2026-08-31 19:29:51 | Geração 12/350 — melhor fitness: 242034337 | sem melhora há 0 geração(ões)
2026-08-31 19:30:10 | Geração 13/350 — melhor fitness: 242034337 | sem melhora há 1 geração(ões)
2026-08-31 19:30:29 | Geração 14/350 — melhor fitness: 242034337 | sem melhora há 2 geração(ões)
2026-08-31 19:30:49 | Geração 15/350 — melhor fitness: 241443140 | sem melhora há 0 geração(ões)
2026-08-31 19:31:09 | Geração 16/350 — melhor fitness: 241443140 | sem melhora há 1 geração(ões)
2026-08-31 19:31:28 | Geração 17/350 — melhor fitness: 241443140 | sem melhora há 2 geração(ões)
2026-08-31 19:31:49 | Geração 18/350 — melhor fitness: 241443140 | sem melhora há 3 geração(ões)
2026-08-31 19:32:08 | Geração 19/350 — melhor fitness: 239099499 | sem melhora há 0 geração(ões)
2026-08-31 19:32:27 | Geração 20/350 — melhor fitness: 237760187 | sem melhora há 0 geração(ões)
2026-08-31 19:32:45 | Geração 21/350 — melhor fitness: 237760187 | sem melhora há 1 geração(ões)
2026-08-31 19:33:03 | Geração 22/350 — melhor fitness: 237760187 | sem melhora há 2 geração(ões)
2026-08-31 19:33:23 | Geração 23/350 — melhor fitness: 237760187 | sem melhora há 3 geração(ões)
2026-08-31 19:33:42 | Geração 24/350 — melhor fitness: 237760187 | sem melhora há 4 geração(ões)
2026-08-31 19:34:01 | Geração 25/350 — melhor fitness: 235419300 | sem melhora há 0 geração(ões)
2026-08-31 19:34:20 | Geração 26/350 — melhor fitness: 235419300 | sem melhora há 1 geração(ões)
2026-08-31 19:34:38 | Geração 27/350 — melhor fitness: 235419300 | sem melhora há 2 geração(ões)
2026-08-31 19:34:56 | Geração 28/350 — melhor fitness: 235419300 | sem melhora há 3 geração(ões)
2026-08-31 19:35:15 | Geração 29/350 — melhor fitness: 235419300 | sem melhora há 4 geração(ões)
2026-08-31 19:35:34 | Geração 30/350 — melhor fitness: 235419300 | sem melhora há 5 geração(ões)
2026-08-31 19:35:52 | Geração 31/350 — melhor fitness: 235419300 | sem melhora há 6 geração(ões)
2026-08-31 19:36:11 | Geração 32/350 — melhor fitness: 235419300 | sem melhora há 7 geração(ões)
2026-08-31 19:36:30 | Geração 33/350 — melhor fitness: 235419300 | sem melhora há 8 geração(ões)
2026-08-31 19:36:49 | Geração 34/350 — melhor fitness: 232704133 | sem melhora há 0 geração(ões)
2026-08-31 19:37:08 | Geração 35/350 — melhor fitness: 232481610 | sem melhora há 0 geração(ões)
2026-08-31 19:37:27 | Geração 36/350 — melhor fitness: 232481610 | sem melhora há 1 geração(ões)
2026-08-31 19:37:46 | Geração 37/350 — melhor fitness: 232481610 | sem melhora há 2 geração(ões)
2026-08-31 19:38:05 | Geração 38/350 — melhor fitness: 232481610 | sem melhora há 3 geração(ões)
2026-08-31 19:38:23 | Geração 39/350 — melhor fitness: 232481610 | sem melhora há 4 geração(ões)
2026-08-31 19:38:42 | Geração 40/350 — melhor fitness: 229671229 | sem melhora há 0 geração(ões)
2026-08-31 19:39:00 | Geração 41/350 — melhor fitness: 229671229 | sem melhora há 1 geração(ões)
2026-08-31 19:39:20 | Geração 42/350 — melhor fitness: 229671229 | sem melhora há 2 geração(ões)
2026-08-31 19:39:39 | Geração 43/350 — melhor fitness: 229671229 | sem melhora há 3 geração(ões)
2026-08-31 19:39:58 | Geração 44/350 — melhor fitness: 229671229 | sem melhora há 4 geração(ões)
2026-08-31 19:40:17 | Geração 45/350 — melhor fitness: 229671229 | sem melhora há 5 geração(ões)
2026-08-31 19:40:36 | Geração 46/350 — melhor fitness: 229671229 | sem melhora há 6 geração(ões)
2026-08-31 19:40:55 | Geração 47/350 — melhor fitness: 229671229 | sem melhora há 7 geração(ões)
2026-08-31 19:41:14 | Geração 48/350 — melhor fitness: 229671229 | sem melhora há 8 geração(ões)
2026-08-31 19:41:33 | Geração 49/350 — melhor fitness: 229671229 | sem melhora há 9 geração(ões)
2026-08-31 19:41:52 | Geração 50/350 — melhor fitness: 229671229 | sem melhora há 10 geração(ões)
2026-08-31 19:42:10 | Geração 51/350 — melhor fitness: 227935320 | sem melhora há 0 geração(ões)
2026-08-31 19:42:29 | Geração 52/350 — melhor fitness: 227935320 | sem melhora há 1 geração(ões)
2026-08-31 19:42:49 | Geração 53/350 — melhor fitness: 227935320 | sem melhora há 2 geração(ões)
2026-08-31 19:43:08 | Geração 54/350 — melhor fitness: 227935320 | sem melhora há 3 geração(ões)
2026-08-31 19:43:26 | Geração 55/350 — melhor fitness: 227935320 | sem melhora há 4 geração(ões)
2026-08-31 19:43:44 | Geração 56/350 — melhor fitness: 227935320 | sem melhora há 5 geração(ões)
2026-08-31 19:44:04 | Geração 57/350 — melhor fitness: 227935320 | sem melhora há 6 geração(ões)
2026-08-31 19:44:24 | Geração 58/350 — melhor fitness: 227935320 | sem melhora há 7 geração(ões)
2026-08-31 19:44:42 | Geração 59/350 — melhor fitness: 227935320 | sem melhora há 8 geração(ões)
2026-08-31 19:45:00 | Geração 60/350 — melhor fitness: 222927109 | sem melhora há 0 geração(ões)
2026-08-31 19:45:19 | Geração 61/350 — melhor fitness: 222927109 | sem melhora há 1 geração(ões)
2026-08-31 19:45:37 | Geração 62/350 — melhor fitness: 222927109 | sem melhora há 2 geração(ões)
2026-08-31 19:45:57 | Geração 63/350 — melhor fitness: 222927109 | sem melhora há 3 geração(ões)
2026-08-31 19:46:16 | Geração 64/350 — melhor fitness: 222927109 | sem melhora há 4 geração(ões)
2026-08-31 19:46:36 | Geração 65/350 — melhor fitness: 222927109 | sem melhora há 5 geração(ões)
2026-08-31 19:46:56 | Geração 66/350 — melhor fitness: 222927109 | sem melhora há 6 geração(ões)
2026-08-31 19:47:14 | Geração 67/350 — melhor fitness: 222927109 | sem melhora há 7 geração(ões)
2026-08-31 19:47:32 | Geração 68/350 — melhor fitness: 222927109 | sem melhora há 8 geração(ões)
2026-08-31 19:47:51 | Geração 69/350 — melhor fitness: 222927109 | sem melhora há 9 geração(ões)
2026-08-31 19:48:09 | Geração 70/350 — melhor fitness: 222927109 | sem melhora há 10 geração(ões)
2026-08-31 19:48:27 | Geração 71/350 — melhor fitness: 222927109 | sem melhora há 11 geração(ões)
2026-08-31 19:48:46 | Geração 72/350 — melhor fitness: 222927109 | sem melhora há 12 geração(ões)
2026-08-31 19:49:05 | Geração 73/350 — melhor fitness: 222927109 | sem melhora há 13 geração(ões)
2026-08-31 19:49:24 | Geração 74/350 — melhor fitness: 222927109 | sem melhora há 14 geração(ões)
2026-08-31 19:49:43 | Geração 75/350 — melhor fitness: 222927109 | sem melhora há 15 geração(ões)
2026-08-31 19:50:01 | Geração 76/350 — melhor fitness: 222927109 | sem melhora há 16 geração(ões)
