2026-08-29 04:54:09 | ======================================================================
2026-08-29 04:54:09 | Iniciando tarefa — servidor2_tarefa194 | k=27 | seed=42
2026-08-29 04:54:09 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 350}
2026-08-29 04:54:12 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 04:54:32 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-29 04:54:52 | Geração 2/350 — melhor fitness: 251109727 | sem melhora há 0 geração(ões)
2026-08-29 04:55:11 | Geração 3/350 — melhor fitness: 251109727 | sem melhora há 1 geração(ões)
2026-08-29 04:55:30 | Geração 4/350 — melhor fitness: 248976534 | sem melhora há 0 geração(ões)
2026-08-29 04:55:50 | Geração 5/350 — melhor fitness: 248976534 | sem melhora há 1 geração(ões)
2026-08-29 04:56:09 | Geração 6/350 — melhor fitness: 246236276 | sem melhora há 0 geração(ões)
2026-08-29 04:56:28 | Geração 7/350 — melhor fitness: 245613576 | sem melhora há 0 geração(ões)
2026-08-29 04:56:47 | Geração 8/350 — melhor fitness: 245613576 | sem melhora há 1 geração(ões)
2026-08-29 04:57:07 | Geração 9/350 — melhor fitness: 238847859 | sem melhora há 0 geração(ões)
2026-08-29 04:57:26 | Geração 10/350 — melhor fitness: 238847859 | sem melhora há 1 geração(ões)
2026-08-29 04:57:45 | Geração 11/350 — melhor fitness: 238847859 | sem melhora há 2 geração(ões)
2026-08-29 04:58:04 | Geração 12/350 — melhor fitness: 238847859 | sem melhora há 3 geração(ões)
2026-08-29 04:58:23 | Geração 13/350 — melhor fitness: 238847859 | sem melhora há 4 geração(ões)
2026-08-29 04:58:43 | Geração 14/350 — melhor fitness: 236321727 | sem melhora há 0 geração(ões)
2026-08-29 04:59:02 | Geração 15/350 — melhor fitness: 236321727 | sem melhora há 1 geração(ões)
2026-08-29 04:59:23 | Geração 16/350 — melhor fitness: 236321727 | sem melhora há 2 geração(ões)
2026-08-29 04:59:42 | Geração 17/350 — melhor fitness: 236321727 | sem melhora há 3 geração(ões)
2026-08-29 05:00:01 | Geração 18/350 — melhor fitness: 236321727 | sem melhora há 4 geração(ões)
2026-08-29 05:00:20 | Geração 19/350 — melhor fitness: 236321727 | sem melhora há 5 geração(ões)
2026-08-29 05:00:40 | Geração 20/350 — melhor fitness: 236321727 | sem melhora há 6 geração(ões)
2026-08-29 05:00:59 | Geração 21/350 — melhor fitness: 236321727 | sem melhora há 7 geração(ões)
2026-08-29 05:01:19 | Geração 22/350 — melhor fitness: 236321727 | sem melhora há 8 geração(ões)
2026-08-29 05:01:39 | Geração 23/350 — melhor fitness: 236321727 | sem melhora há 9 geração(ões)
2026-08-29 05:01:59 | Geração 24/350 — melhor fitness: 236321727 | sem melhora há 10 geração(ões)
2026-08-29 05:02:19 | Geração 25/350 — melhor fitness: 236321727 | sem melhora há 11 geração(ões)
2026-08-29 05:02:38 | Geração 26/350 — melhor fitness: 236321727 | sem melhora há 12 geração(ões)
2026-08-29 05:02:58 | Geração 27/350 — melhor fitness: 236321727 | sem melhora há 13 geração(ões)
2026-08-29 05:03:16 | Geração 28/350 — melhor fitness: 232256480 | sem melhora há 0 geração(ões)
2026-08-29 05:03:36 | Geração 29/350 — melhor fitness: 232256480 | sem melhora há 1 geração(ões)
2026-08-29 05:03:55 | Geração 30/350 — melhor fitness: 232256480 | sem melhora há 2 geração(ões)
2026-08-29 05:04:15 | Geração 31/350 — melhor fitness: 232256480 | sem melhora há 3 geração(ões)
2026-08-29 05:04:34 | Geração 32/350 — melhor fitness: 232256480 | sem melhora há 4 geração(ões)
2026-08-29 05:04:52 | Geração 33/350 — melhor fitness: 232256480 | sem melhora há 5 geração(ões)
2026-08-29 05:05:11 | Geração 34/350 — melhor fitness: 231177315 | sem melhora há 0 geração(ões)
2026-08-29 05:05:31 | Geração 35/350 — melhor fitness: 231177315 | sem melhora há 1 geração(ões)
