2026-08-29 23:35:58 | ======================================================================
2026-08-29 23:35:58 | Iniciando tarefa — servidor2_tarefa695 | k=27 | seed=42
2026-08-29 23:35:58 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 350}
2026-08-29 23:36:01 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 23:36:20 | Geração 1/350 — melhor fitness: 252264809 | sem melhora há 0 geração(ões)
2026-08-29 23:36:39 | Geração 2/350 — melhor fitness: 247735331 | sem melhora há 0 geração(ões)
2026-08-29 23:36:57 | Geração 3/350 — melhor fitness: 247735331 | sem melhora há 1 geração(ões)
2026-08-29 23:37:17 | Geração 4/350 — melhor fitness: 247735331 | sem melhora há 2 geração(ões)
2026-08-29 23:37:35 | Geração 5/350 — melhor fitness: 245745741 | sem melhora há 0 geração(ões)
2026-08-29 23:37:55 | Geração 6/350 — melhor fitness: 245745741 | sem melhora há 1 geração(ões)
2026-08-29 23:38:13 | Geração 7/350 — melhor fitness: 241195349 | sem melhora há 0 geração(ões)
2026-08-29 23:38:33 | Geração 8/350 — melhor fitness: 241195349 | sem melhora há 1 geração(ões)
2026-08-29 23:38:52 | Geração 9/350 — melhor fitness: 241195349 | sem melhora há 2 geração(ões)
2026-08-29 23:39:12 | Geração 10/350 — melhor fitness: 241195349 | sem melhora há 3 geração(ões)
2026-08-29 23:39:29 | Geração 11/350 — melhor fitness: 241195349 | sem melhora há 4 geração(ões)
2026-08-29 23:39:49 | Geração 12/350 — melhor fitness: 241195349 | sem melhora há 5 geração(ões)
2026-08-29 23:40:08 | Geração 13/350 — melhor fitness: 241195349 | sem melhora há 6 geração(ões)
2026-08-29 23:40:27 | Geração 14/350 — melhor fitness: 241195349 | sem melhora há 7 geração(ões)
2026-08-29 23:40:47 | Geração 15/350 — melhor fitness: 241195349 | sem melhora há 8 geração(ões)
2026-08-29 23:41:06 | Geração 16/350 — melhor fitness: 241195349 | sem melhora há 9 geração(ões)
2026-08-29 23:41:26 | Geração 17/350 — melhor fitness: 241195349 | sem melhora há 10 geração(ões)
2026-08-29 23:41:45 | Geração 18/350 — melhor fitness: 241195349 | sem melhora há 11 geração(ões)
2026-08-29 23:42:04 | Geração 19/350 — melhor fitness: 241195349 | sem melhora há 12 geração(ões)
2026-08-29 23:42:23 | Geração 20/350 — melhor fitness: 240251876 | sem melhora há 0 geração(ões)
2026-08-29 23:42:42 | Geração 21/350 — melhor fitness: 240251876 | sem melhora há 1 geração(ões)
2026-08-29 23:43:01 | Geração 22/350 — melhor fitness: 240251876 | sem melhora há 2 geração(ões)
2026-08-29 23:43:19 | Geração 23/350 — melhor fitness: 240251876 | sem melhora há 3 geração(ões)
2026-08-29 23:43:38 | Geração 24/350 — melhor fitness: 240251876 | sem melhora há 4 geração(ões)
2026-08-29 23:43:57 | Geração 25/350 — melhor fitness: 237126871 | sem melhora há 0 geração(ões)
2026-08-29 23:44:17 | Geração 26/350 — melhor fitness: 234925048 | sem melhora há 0 geração(ões)
2026-08-29 23:44:36 | Geração 27/350 — melhor fitness: 234925048 | sem melhora há 1 geração(ões)
2026-08-29 23:44:56 | Geração 28/350 — melhor fitness: 234925048 | sem melhora há 2 geração(ões)
2026-08-29 23:45:15 | Geração 29/350 — melhor fitness: 234925048 | sem melhora há 3 geração(ões)
2026-08-29 23:45:34 | Geração 30/350 — melhor fitness: 234925048 | sem melhora há 4 geração(ões)
2026-08-29 23:45:53 | Geração 31/350 — melhor fitness: 234925048 | sem melhora há 5 geração(ões)
2026-08-29 23:46:11 | Geração 32/350 — melhor fitness: 234925048 | sem melhora há 6 geração(ões)
2026-08-29 23:46:30 | Geração 33/350 — melhor fitness: 234925048 | sem melhora há 7 geração(ões)
2026-08-29 23:46:50 | Geração 34/350 — melhor fitness: 234925048 | sem melhora há 8 geração(ões)
2026-08-29 23:47:09 | Geração 35/350 — melhor fitness: 234925048 | sem melhora há 9 geração(ões)
2026-08-29 23:47:29 | Geração 36/350 — melhor fitness: 234925048 | sem melhora há 10 geração(ões)
2026-08-29 23:47:48 | Geração 37/350 — melhor fitness: 234925048 | sem melhora há 11 geração(ões)
2026-08-29 23:48:08 | Geração 38/350 — melhor fitness: 234925048 | sem melhora há 12 geração(ões)
2026-08-29 23:48:26 | Geração 39/350 — melhor fitness: 234925048 | sem melhora há 13 geração(ões)
2026-08-29 23:48:46 | Geração 40/350 — melhor fitness: 234925048 | sem melhora há 14 geração(ões)
2026-08-29 23:49:05 | Geração 41/350 — melhor fitness: 234925048 | sem melhora há 15 geração(ões)
2026-08-29 23:49:24 | Geração 42/350 — melhor fitness: 234925048 | sem melhora há 16 geração(ões)
