2026-09-03 17:42:23 | ======================================================================
2026-09-03 17:42:23 | Iniciando tarefa — servidor3_tarefa360 | k=27 | seed=42
2026-09-03 17:42:23 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 150}
2026-09-03 17:42:26 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 17:42:39 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-03 17:42:53 | Geração 2/150 — melhor fitness: 255352586 | sem melhora há 0 geração(ões)
2026-09-03 17:43:07 | Geração 3/150 — melhor fitness: 250936143 | sem melhora há 0 geração(ões)
2026-09-03 17:43:21 | Geração 4/150 — melhor fitness: 250936143 | sem melhora há 1 geração(ões)
2026-09-03 17:43:35 | Geração 5/150 — melhor fitness: 249058194 | sem melhora há 0 geração(ões)
2026-09-03 17:43:50 | Geração 6/150 — melhor fitness: 247581680 | sem melhora há 0 geração(ões)
2026-09-03 17:44:03 | Geração 7/150 — melhor fitness: 246647681 | sem melhora há 0 geração(ões)
2026-09-03 17:44:16 | Geração 8/150 — melhor fitness: 244276168 | sem melhora há 0 geração(ões)
2026-09-03 17:44:30 | Geração 9/150 — melhor fitness: 243997580 | sem melhora há 0 geração(ões)
2026-09-03 17:44:43 | Geração 10/150 — melhor fitness: 240454479 | sem melhora há 0 geração(ões)
2026-09-03 17:44:56 | Geração 11/150 — melhor fitness: 240454479 | sem melhora há 1 geração(ões)
2026-09-03 17:45:09 | Geração 12/150 — melhor fitness: 240454479 | sem melhora há 2 geração(ões)
2026-09-03 17:45:23 | Geração 13/150 — melhor fitness: 240454479 | sem melhora há 3 geração(ões)
2026-09-03 17:45:36 | Geração 14/150 — melhor fitness: 240454479 | sem melhora há 4 geração(ões)
2026-09-03 17:45:51 | Geração 15/150 — melhor fitness: 235393910 | sem melhora há 0 geração(ões)
2026-09-03 17:46:05 | Geração 16/150 — melhor fitness: 235393910 | sem melhora há 1 geração(ões)
2026-09-03 17:46:18 | Geração 17/150 — melhor fitness: 235393910 | sem melhora há 2 geração(ões)
2026-09-03 17:46:33 | Geração 18/150 — melhor fitness: 235393910 | sem melhora há 3 geração(ões)
2026-09-03 17:46:47 | Geração 19/150 — melhor fitness: 234153122 | sem melhora há 0 geração(ões)
2026-09-03 17:47:00 | Geração 20/150 — melhor fitness: 233112172 | sem melhora há 0 geração(ões)
2026-09-03 17:47:14 | Geração 21/150 — melhor fitness: 233112172 | sem melhora há 1 geração(ões)
2026-09-03 17:47:28 | Geração 22/150 — melhor fitness: 233112172 | sem melhora há 2 geração(ões)
2026-09-03 17:47:42 | Geração 23/150 — melhor fitness: 232463496 | sem melhora há 0 geração(ões)
2026-09-03 17:47:55 | Geração 24/150 — melhor fitness: 232309102 | sem melhora há 0 geração(ões)
2026-09-03 17:48:09 | Geração 25/150 — melhor fitness: 232309102 | sem melhora há 1 geração(ões)
2026-09-03 17:48:22 | Geração 26/150 — melhor fitness: 231018795 | sem melhora há 0 geração(ões)
2026-09-03 17:48:36 | Geração 27/150 — melhor fitness: 231018795 | sem melhora há 1 geração(ões)
2026-09-03 17:48:49 | Geração 28/150 — melhor fitness: 227287583 | sem melhora há 0 geração(ões)
2026-09-03 17:49:04 | Geração 29/150 — melhor fitness: 227287583 | sem melhora há 1 geração(ões)
2026-09-03 17:49:17 | Geração 30/150 — melhor fitness: 225421774 | sem melhora há 0 geração(ões)
2026-09-03 17:49:30 | Geração 31/150 — melhor fitness: 225421774 | sem melhora há 1 geração(ões)
2026-09-03 17:49:43 | Geração 32/150 — melhor fitness: 225421774 | sem melhora há 2 geração(ões)
2026-09-03 17:49:57 | Geração 33/150 — melhor fitness: 225421774 | sem melhora há 3 geração(ões)
2026-09-03 17:50:10 | Geração 34/150 — melhor fitness: 225421774 | sem melhora há 4 geração(ões)
2026-09-03 17:50:24 | Geração 35/150 — melhor fitness: 225421774 | sem melhora há 5 geração(ões)
2026-09-03 17:50:37 | Geração 36/150 — melhor fitness: 225421774 | sem melhora há 6 geração(ões)
