2026-09-07 22:36:15 | ======================================================================
2026-09-07 22:36:15 | Iniciando tarefa — servidor0_tarefa302 | k=27 | seed=42
2026-09-07 22:36:15 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 350}
2026-09-07 22:36:20 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-07 22:36:54 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-07 22:37:27 | Geração 2/350 — melhor fitness: 247955400 | sem melhora há 0 geração(ões)
2026-09-07 22:38:00 | Geração 3/350 — melhor fitness: 246947963 | sem melhora há 0 geração(ões)
2026-09-07 22:38:33 | Geração 4/350 — melhor fitness: 241263858 | sem melhora há 0 geração(ões)
2026-09-07 22:39:06 | Geração 5/350 — melhor fitness: 239870006 | sem melhora há 0 geração(ões)
2026-09-07 22:39:37 | Geração 6/350 — melhor fitness: 239870006 | sem melhora há 1 geração(ões)
2026-09-07 22:40:09 | Geração 7/350 — melhor fitness: 239870006 | sem melhora há 2 geração(ões)
2026-09-07 22:40:42 | Geração 8/350 — melhor fitness: 235859130 | sem melhora há 0 geração(ões)
2026-09-07 22:41:15 | Geração 9/350 — melhor fitness: 235683935 | sem melhora há 0 geração(ões)
2026-09-07 22:41:50 | Geração 10/350 — melhor fitness: 235683935 | sem melhora há 1 geração(ões)
2026-09-07 22:42:22 | Geração 11/350 — melhor fitness: 230814491 | sem melhora há 0 geração(ões)
2026-09-07 22:42:54 | Geração 12/350 — melhor fitness: 229637271 | sem melhora há 0 geração(ões)
2026-09-07 22:43:27 | Geração 13/350 — melhor fitness: 229637271 | sem melhora há 1 geração(ões)
2026-09-07 22:44:00 | Geração 14/350 — melhor fitness: 229637271 | sem melhora há 2 geração(ões)
2026-09-07 22:44:31 | Geração 15/350 — melhor fitness: 226925156 | sem melhora há 0 geração(ões)
2026-09-07 22:45:02 | Geração 16/350 — melhor fitness: 226925156 | sem melhora há 1 geração(ões)
2026-09-07 22:45:36 | Geração 17/350 — melhor fitness: 226395506 | sem melhora há 0 geração(ões)
2026-09-07 22:46:09 | Geração 18/350 — melhor fitness: 226395506 | sem melhora há 1 geração(ões)
2026-09-07 22:46:40 | Geração 19/350 — melhor fitness: 226395506 | sem melhora há 2 geração(ões)
