2026-09-02 00:42:55 | ======================================================================
2026-09-02 00:42:55 | Iniciando tarefa — servidor2_tarefa450 | k=27 | seed=42
2026-09-02 00:42:55 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 150}
2026-09-02 00:42:58 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-02 00:43:17 | Geração 1/150 — melhor fitness: 252264809 | sem melhora há 0 geração(ões)
2026-09-02 00:43:36 | Geração 2/150 — melhor fitness: 252264809 | sem melhora há 1 geração(ões)
2026-09-02 00:43:56 | Geração 3/150 — melhor fitness: 251696157 | sem melhora há 0 geração(ões)
2026-09-02 00:44:16 | Geração 4/150 — melhor fitness: 251696157 | sem melhora há 1 geração(ões)
2026-09-02 00:44:35 | Geração 5/150 — melhor fitness: 239911494 | sem melhora há 0 geração(ões)
2026-09-02 00:44:54 | Geração 6/150 — melhor fitness: 239911494 | sem melhora há 1 geração(ões)
2026-09-02 00:45:13 | Geração 7/150 — melhor fitness: 239911494 | sem melhora há 2 geração(ões)
2026-09-02 00:45:31 | Geração 8/150 — melhor fitness: 239911494 | sem melhora há 3 geração(ões)
2026-09-02 00:45:50 | Geração 9/150 — melhor fitness: 239911494 | sem melhora há 4 geração(ões)
2026-09-02 00:46:09 | Geração 10/150 — melhor fitness: 239911494 | sem melhora há 5 geração(ões)
2026-09-02 00:46:27 | Geração 11/150 — melhor fitness: 239911494 | sem melhora há 6 geração(ões)
2026-09-02 00:46:46 | Geração 12/150 — melhor fitness: 239911494 | sem melhora há 7 geração(ões)
2026-09-02 00:47:05 | Geração 13/150 — melhor fitness: 239911494 | sem melhora há 8 geração(ões)
2026-09-02 00:47:23 | Geração 14/150 — melhor fitness: 239911494 | sem melhora há 9 geração(ões)
2026-09-02 00:47:41 | Geração 15/150 — melhor fitness: 239911494 | sem melhora há 10 geração(ões)
2026-09-02 00:48:01 | Geração 16/150 — melhor fitness: 239911494 | sem melhora há 11 geração(ões)
