2026-09-06 16:33:59 | ======================================================================
2026-09-06 16:33:59 | Iniciando tarefa — servidor0_tarefa686 | k=27 | seed=42
2026-09-06 16:33:59 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 350}
2026-09-06 16:34:02 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-06 16:34:42 | Geração 1/350 — melhor fitness: 252264809 | sem melhora há 0 geração(ões)
2026-09-06 16:35:22 | Geração 2/350 — melhor fitness: 252264809 | sem melhora há 1 geração(ões)
2026-09-06 16:36:02 | Geração 3/350 — melhor fitness: 251334427 | sem melhora há 0 geração(ões)
2026-09-06 16:36:41 | Geração 4/350 — melhor fitness: 251334427 | sem melhora há 1 geração(ões)
2026-09-06 16:37:21 | Geração 5/350 — melhor fitness: 251334427 | sem melhora há 2 geração(ões)
2026-09-06 16:38:02 | Geração 6/350 — melhor fitness: 251334427 | sem melhora há 3 geração(ões)
2026-09-06 16:38:41 | Geração 7/350 — melhor fitness: 251334427 | sem melhora há 4 geração(ões)
2026-09-06 16:39:21 | Geração 8/350 — melhor fitness: 243761358 | sem melhora há 0 geração(ões)
2026-09-06 16:40:00 | Geração 9/350 — melhor fitness: 243761358 | sem melhora há 1 geração(ões)
2026-09-06 16:40:41 | Geração 10/350 — melhor fitness: 243761358 | sem melhora há 2 geração(ões)
2026-09-06 16:41:20 | Geração 11/350 — melhor fitness: 243761358 | sem melhora há 3 geração(ões)
2026-09-06 16:42:01 | Geração 12/350 — melhor fitness: 243761358 | sem melhora há 4 geração(ões)
2026-09-06 16:42:40 | Geração 13/350 — melhor fitness: 238347144 | sem melhora há 0 geração(ões)
2026-09-06 16:43:20 | Geração 14/350 — melhor fitness: 238347144 | sem melhora há 1 geração(ões)
2026-09-06 16:43:59 | Geração 15/350 — melhor fitness: 238347144 | sem melhora há 2 geração(ões)
2026-09-06 16:44:40 | Geração 16/350 — melhor fitness: 238347144 | sem melhora há 3 geração(ões)
2026-09-06 16:45:20 | Geração 17/350 — melhor fitness: 238347144 | sem melhora há 4 geração(ões)
2026-09-06 16:46:00 | Geração 18/350 — melhor fitness: 238347144 | sem melhora há 5 geração(ões)
2026-09-06 16:46:40 | Geração 19/350 — melhor fitness: 238347144 | sem melhora há 6 geração(ões)
2026-09-06 16:47:20 | Geração 20/350 — melhor fitness: 238347144 | sem melhora há 7 geração(ões)
2026-09-06 16:48:00 | Geração 21/350 — melhor fitness: 238347144 | sem melhora há 8 geração(ões)
2026-09-06 16:48:40 | Geração 22/350 — melhor fitness: 238347144 | sem melhora há 9 geração(ões)
2026-09-06 16:49:19 | Geração 23/350 — melhor fitness: 238347144 | sem melhora há 10 geração(ões)
2026-09-06 16:49:58 | Geração 24/350 — melhor fitness: 238347144 | sem melhora há 11 geração(ões)
2026-09-06 16:50:39 | Geração 25/350 — melhor fitness: 238347144 | sem melhora há 12 geração(ões)
2026-09-06 16:51:19 | Geração 26/350 — melhor fitness: 238347144 | sem melhora há 13 geração(ões)
2026-09-06 16:51:59 | Geração 27/350 — melhor fitness: 238347144 | sem melhora há 14 geração(ões)
2026-09-06 16:52:40 | Geração 28/350 — melhor fitness: 238347144 | sem melhora há 15 geração(ões)
2026-09-06 16:53:20 | Geração 29/350 — melhor fitness: 238347144 | sem melhora há 16 geração(ões)
2026-09-06 16:54:00 | Geração 30/350 — melhor fitness: 236865862 | sem melhora há 0 geração(ões)
2026-09-06 16:54:38 | Geração 31/350 — melhor fitness: 236865862 | sem melhora há 1 geração(ões)
2026-09-06 16:55:18 | Geração 32/350 — melhor fitness: 236865862 | sem melhora há 2 geração(ões)
2026-09-06 16:55:58 | Geração 33/350 — melhor fitness: 236865862 | sem melhora há 3 geração(ões)
2026-09-06 16:56:38 | Geração 34/350 — melhor fitness: 236865862 | sem melhora há 4 geração(ões)
2026-09-06 16:57:18 | Geração 35/350 — melhor fitness: 236865862 | sem melhora há 5 geração(ões)
2026-09-06 16:57:57 | Geração 36/350 — melhor fitness: 236865862 | sem melhora há 6 geração(ões)
2026-09-06 16:58:38 | Geração 37/350 — melhor fitness: 236865862 | sem melhora há 7 geração(ões)
2026-09-06 16:59:18 | Geração 38/350 — melhor fitness: 235367782 | sem melhora há 0 geração(ões)
2026-09-06 16:59:58 | Geração 39/350 — melhor fitness: 235367782 | sem melhora há 1 geração(ões)
2026-09-06 17:00:38 | Geração 40/350 — melhor fitness: 235367782 | sem melhora há 2 geração(ões)
2026-09-06 17:01:18 | Geração 41/350 — melhor fitness: 235367782 | sem melhora há 3 geração(ões)
2026-09-06 17:01:57 | Geração 42/350 — melhor fitness: 235367782 | sem melhora há 4 geração(ões)
2026-09-06 17:02:36 | Geração 43/350 — melhor fitness: 235367782 | sem melhora há 5 geração(ões)
2026-09-06 17:03:16 | Geração 44/350 — melhor fitness: 235367782 | sem melhora há 6 geração(ões)
2026-09-06 17:03:56 | Geração 45/350 — melhor fitness: 235367782 | sem melhora há 7 geração(ões)
2026-09-06 17:04:36 | Geração 46/350 — melhor fitness: 235367782 | sem melhora há 8 geração(ões)
2026-09-06 17:05:16 | Geração 47/350 — melhor fitness: 235367782 | sem melhora há 9 geração(ões)
2026-09-06 17:05:57 | Geração 48/350 — melhor fitness: 232698693 | sem melhora há 0 geração(ões)
2026-09-06 17:06:36 | Geração 49/350 — melhor fitness: 232698693 | sem melhora há 1 geração(ões)
2026-09-06 17:07:16 | Geração 50/350 — melhor fitness: 232698693 | sem melhora há 2 geração(ões)
2026-09-06 17:07:56 | Geração 51/350 — melhor fitness: 232698693 | sem melhora há 3 geração(ões)
2026-09-06 17:08:36 | Geração 52/350 — melhor fitness: 232698693 | sem melhora há 4 geração(ões)
2026-09-06 17:09:16 | Geração 53/350 — melhor fitness: 232698693 | sem melhora há 5 geração(ões)
2026-09-06 17:09:55 | Geração 54/350 — melhor fitness: 232698693 | sem melhora há 6 geração(ões)
2026-09-06 17:10:35 | Geração 55/350 — melhor fitness: 232698693 | sem melhora há 7 geração(ões)
2026-09-06 17:11:14 | Geração 56/350 — melhor fitness: 232698693 | sem melhora há 8 geração(ões)
2026-09-06 17:11:54 | Geração 57/350 — melhor fitness: 232405597 | sem melhora há 0 geração(ões)
2026-09-06 17:12:33 | Geração 58/350 — melhor fitness: 231731806 | sem melhora há 0 geração(ões)
2026-09-06 17:13:13 | Geração 59/350 — melhor fitness: 229930842 | sem melhora há 0 geração(ões)
2026-09-06 17:13:53 | Geração 60/350 — melhor fitness: 229930842 | sem melhora há 1 geração(ões)
2026-09-06 17:14:34 | Geração 61/350 — melhor fitness: 229930842 | sem melhora há 2 geração(ões)
2026-09-06 17:15:16 | Geração 62/350 — melhor fitness: 229930842 | sem melhora há 3 geração(ões)
2026-09-06 17:15:56 | Geração 63/350 — melhor fitness: 229930842 | sem melhora há 4 geração(ões)
2026-09-06 17:16:36 | Geração 64/350 — melhor fitness: 229930842 | sem melhora há 5 geração(ões)
2026-09-06 17:17:15 | Geração 65/350 — melhor fitness: 229930842 | sem melhora há 6 geração(ões)
2026-09-06 17:17:53 | Geração 66/350 — melhor fitness: 229203022 | sem melhora há 0 geração(ões)
2026-09-06 17:18:34 | Geração 67/350 — melhor fitness: 229203022 | sem melhora há 1 geração(ões)
2026-09-06 17:19:15 | Geração 68/350 — melhor fitness: 229203022 | sem melhora há 2 geração(ões)
2026-09-06 17:19:55 | Geração 69/350 — melhor fitness: 229203022 | sem melhora há 3 geração(ões)
2026-09-06 17:20:36 | Geração 70/350 — melhor fitness: 229203022 | sem melhora há 4 geração(ões)
2026-09-06 17:21:16 | Geração 71/350 — melhor fitness: 229203022 | sem melhora há 5 geração(ões)
2026-09-06 17:21:55 | Geração 72/350 — melhor fitness: 229203022 | sem melhora há 6 geração(ões)
2026-09-06 17:22:34 | Geração 73/350 — melhor fitness: 228158354 | sem melhora há 0 geração(ões)
2026-09-06 17:23:15 | Geração 74/350 — melhor fitness: 228158354 | sem melhora há 1 geração(ões)
2026-09-06 17:23:55 | Geração 75/350 — melhor fitness: 227038327 | sem melhora há 0 geração(ões)
2026-09-06 17:24:35 | Geração 76/350 — melhor fitness: 227038327 | sem melhora há 1 geração(ões)
2026-09-06 17:25:15 | Geração 77/350 — melhor fitness: 227038327 | sem melhora há 2 geração(ões)
2026-09-06 17:25:55 | Geração 78/350 — melhor fitness: 227038327 | sem melhora há 3 geração(ões)
2026-09-06 17:26:36 | Geração 79/350 — melhor fitness: 227038327 | sem melhora há 4 geração(ões)
2026-09-06 17:27:16 | Geração 80/350 — melhor fitness: 227038327 | sem melhora há 5 geração(ões)
2026-09-06 17:27:54 | Geração 81/350 — melhor fitness: 225406689 | sem melhora há 0 geração(ões)
2026-09-06 17:28:34 | Geração 82/350 — melhor fitness: 225406689 | sem melhora há 1 geração(ões)
2026-09-06 17:29:13 | Geração 83/350 — melhor fitness: 225406689 | sem melhora há 2 geração(ões)
