2026-08-28 05:13:28 | ======================================================================
2026-08-28 05:13:28 | Iniciando tarefa — servidor2_tarefa316 | k=27 | seed=42
2026-08-28 05:13:28 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-28 05:13:33 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 05:13:50 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-28 05:14:07 | Geração 2/250 — melhor fitness: 251313126 | sem melhora há 0 geração(ões)
2026-08-28 05:14:24 | Geração 3/250 — melhor fitness: 251313126 | sem melhora há 1 geração(ões)
2026-08-28 05:14:41 | Geração 4/250 — melhor fitness: 250621624 | sem melhora há 0 geração(ões)
2026-08-28 05:14:58 | Geração 5/250 — melhor fitness: 246012171 | sem melhora há 0 geração(ões)
2026-08-28 05:15:15 | Geração 6/250 — melhor fitness: 246012171 | sem melhora há 1 geração(ões)
2026-08-28 05:15:31 | Geração 7/250 — melhor fitness: 243753318 | sem melhora há 0 geração(ões)
2026-08-28 05:15:48 | Geração 8/250 — melhor fitness: 241539906 | sem melhora há 0 geração(ões)
2026-08-28 05:16:05 | Geração 9/250 — melhor fitness: 239554768 | sem melhora há 0 geração(ões)
2026-08-28 05:16:22 | Geração 10/250 — melhor fitness: 239554768 | sem melhora há 1 geração(ões)
2026-08-28 05:16:39 | Geração 11/250 — melhor fitness: 237216614 | sem melhora há 0 geração(ões)
2026-08-28 05:16:56 | Geração 12/250 — melhor fitness: 237121852 | sem melhora há 0 geração(ões)
2026-08-28 05:17:13 | Geração 13/250 — melhor fitness: 237121852 | sem melhora há 1 geração(ões)
2026-08-28 05:17:30 | Geração 14/250 — melhor fitness: 235591915 | sem melhora há 0 geração(ões)
2026-08-28 05:17:48 | Geração 15/250 — melhor fitness: 232983945 | sem melhora há 0 geração(ões)
2026-08-28 05:18:05 | Geração 16/250 — melhor fitness: 232983945 | sem melhora há 1 geração(ões)
2026-08-28 05:18:22 | Geração 17/250 — melhor fitness: 228902734 | sem melhora há 0 geração(ões)
2026-08-28 05:18:39 | Geração 18/250 — melhor fitness: 228902734 | sem melhora há 1 geração(ões)
2026-08-28 05:18:57 | Geração 19/250 — melhor fitness: 228902734 | sem melhora há 2 geração(ões)
2026-08-28 05:19:13 | Geração 20/250 — melhor fitness: 228902734 | sem melhora há 3 geração(ões)
2026-08-28 05:19:29 | Geração 21/250 — melhor fitness: 228902734 | sem melhora há 4 geração(ões)
2026-08-28 05:19:47 | Geração 22/250 — melhor fitness: 228902734 | sem melhora há 5 geração(ões)
2026-08-28 05:20:04 | Geração 23/250 — melhor fitness: 228902734 | sem melhora há 6 geração(ões)
2026-08-28 05:20:20 | Geração 24/250 — melhor fitness: 228148137 | sem melhora há 0 geração(ões)
2026-08-28 05:20:37 | Geração 25/250 — melhor fitness: 228148137 | sem melhora há 1 geração(ões)
2026-08-28 05:20:54 | Geração 26/250 — melhor fitness: 228148137 | sem melhora há 2 geração(ões)
2026-08-28 05:21:11 | Geração 27/250 — melhor fitness: 228148137 | sem melhora há 3 geração(ões)
2026-08-28 05:21:28 | Geração 28/250 — melhor fitness: 228148137 | sem melhora há 4 geração(ões)
2026-08-28 05:21:45 | Geração 29/250 — melhor fitness: 224834998 | sem melhora há 0 geração(ões)
2026-08-28 05:22:02 | Geração 30/250 — melhor fitness: 224834998 | sem melhora há 1 geração(ões)
2026-08-28 05:22:18 | Geração 31/250 — melhor fitness: 224834998 | sem melhora há 2 geração(ões)
2026-08-28 05:22:35 | Geração 32/250 — melhor fitness: 224834998 | sem melhora há 3 geração(ões)
2026-08-28 05:22:53 | Geração 33/250 — melhor fitness: 224834998 | sem melhora há 4 geração(ões)
2026-08-28 05:23:10 | Geração 34/250 — melhor fitness: 223351165 | sem melhora há 0 geração(ões)
2026-08-28 05:23:27 | Geração 35/250 — melhor fitness: 223351165 | sem melhora há 1 geração(ões)
2026-08-28 05:23:44 | Geração 36/250 — melhor fitness: 221558259 | sem melhora há 0 geração(ões)
2026-08-28 05:24:02 | Geração 37/250 — melhor fitness: 217030768 | sem melhora há 0 geração(ões)
2026-08-28 05:24:19 | Geração 38/250 — melhor fitness: 217030768 | sem melhora há 1 geração(ões)
2026-08-28 05:24:35 | Geração 39/250 — melhor fitness: 217030768 | sem melhora há 2 geração(ões)
2026-08-28 05:24:53 | Geração 40/250 — melhor fitness: 217030768 | sem melhora há 3 geração(ões)
2026-08-28 05:25:10 | Geração 41/250 — melhor fitness: 217030768 | sem melhora há 4 geração(ões)
2026-08-28 05:25:27 | Geração 42/250 — melhor fitness: 217030768 | sem melhora há 5 geração(ões)
2026-08-28 05:25:44 | Geração 43/250 — melhor fitness: 217030768 | sem melhora há 6 geração(ões)
2026-08-28 05:26:01 | Geração 44/250 — melhor fitness: 217030768 | sem melhora há 7 geração(ões)
2026-08-28 05:26:18 | Geração 45/250 — melhor fitness: 217030768 | sem melhora há 8 geração(ões)
2026-08-28 05:26:36 | Geração 46/250 — melhor fitness: 217030768 | sem melhora há 9 geração(ões)
2026-08-28 05:26:53 | Geração 47/250 — melhor fitness: 217030768 | sem melhora há 10 geração(ões)
2026-08-28 05:27:10 | Geração 48/250 — melhor fitness: 217030768 | sem melhora há 11 geração(ões)
2026-08-28 05:27:27 | Geração 49/250 — melhor fitness: 217030768 | sem melhora há 12 geração(ões)
2026-08-28 05:27:43 | Geração 50/250 — melhor fitness: 217016066 | sem melhora há 0 geração(ões)
2026-08-28 05:28:00 | Geração 51/250 — melhor fitness: 217016066 | sem melhora há 1 geração(ões)
2026-08-28 05:28:17 | Geração 52/250 — melhor fitness: 217016066 | sem melhora há 2 geração(ões)
2026-08-28 05:28:34 | Geração 53/250 — melhor fitness: 217016066 | sem melhora há 3 geração(ões)
2026-08-28 05:28:51 | Geração 54/250 — melhor fitness: 217016066 | sem melhora há 4 geração(ões)
2026-08-28 05:29:09 | Geração 55/250 — melhor fitness: 217016066 | sem melhora há 5 geração(ões)
2026-08-28 05:29:27 | Geração 56/250 — melhor fitness: 216923004 | sem melhora há 0 geração(ões)
2026-08-28 05:29:43 | Geração 57/250 — melhor fitness: 216923004 | sem melhora há 1 geração(ões)
2026-08-28 05:29:59 | Geração 58/250 — melhor fitness: 216923004 | sem melhora há 2 geração(ões)
2026-08-28 05:30:16 | Geração 59/250 — melhor fitness: 216923004 | sem melhora há 3 geração(ões)
2026-08-28 05:30:32 | Geração 60/250 — melhor fitness: 216232483 | sem melhora há 0 geração(ões)
2026-08-28 05:30:49 | Geração 61/250 — melhor fitness: 214798917 | sem melhora há 0 geração(ões)
2026-08-28 05:31:06 | Geração 62/250 — melhor fitness: 214798917 | sem melhora há 1 geração(ões)
2026-08-28 05:31:23 | Geração 63/250 — melhor fitness: 214504219 | sem melhora há 0 geração(ões)
2026-08-28 05:31:41 | Geração 64/250 — melhor fitness: 214504219 | sem melhora há 1 geração(ões)
2026-08-28 05:31:57 | Geração 65/250 — melhor fitness: 214504219 | sem melhora há 2 geração(ões)
2026-08-28 05:32:14 | Geração 66/250 — melhor fitness: 214504219 | sem melhora há 3 geração(ões)
2026-08-28 05:32:31 | Geração 67/250 — melhor fitness: 214504219 | sem melhora há 4 geração(ões)
2026-08-28 05:32:48 | Geração 68/250 — melhor fitness: 214504219 | sem melhora há 5 geração(ões)
2026-08-28 05:33:05 | Geração 69/250 — melhor fitness: 214504219 | sem melhora há 6 geração(ões)
2026-08-28 05:33:22 | Geração 70/250 — melhor fitness: 214504219 | sem melhora há 7 geração(ões)
2026-08-28 05:33:39 | Geração 71/250 — melhor fitness: 214418894 | sem melhora há 0 geração(ões)
2026-08-28 05:33:56 | Geração 72/250 — melhor fitness: 214418894 | sem melhora há 1 geração(ões)
2026-08-28 05:34:13 | Geração 73/250 — melhor fitness: 214418894 | sem melhora há 2 geração(ões)
2026-08-28 05:34:30 | Geração 74/250 — melhor fitness: 214418894 | sem melhora há 3 geração(ões)
2026-08-28 05:34:48 | Geração 75/250 — melhor fitness: 214418894 | sem melhora há 4 geração(ões)
2026-08-28 05:35:04 | Geração 76/250 — melhor fitness: 214418894 | sem melhora há 5 geração(ões)
2026-08-28 05:35:22 | Geração 77/250 — melhor fitness: 214418894 | sem melhora há 6 geração(ões)
2026-08-28 05:35:38 | Geração 78/250 — melhor fitness: 214418894 | sem melhora há 7 geração(ões)
2026-08-28 05:35:55 | Geração 79/250 — melhor fitness: 212268169 | sem melhora há 0 geração(ões)
2026-08-28 05:36:12 | Geração 80/250 — melhor fitness: 212268169 | sem melhora há 1 geração(ões)
2026-08-28 05:36:28 | Geração 81/250 — melhor fitness: 212268169 | sem melhora há 2 geração(ões)
2026-08-28 05:36:45 | Geração 82/250 — melhor fitness: 212268169 | sem melhora há 3 geração(ões)
2026-08-28 05:37:02 | Geração 83/250 — melhor fitness: 212268169 | sem melhora há 4 geração(ões)
2026-08-28 05:37:19 | Geração 84/250 — melhor fitness: 212268169 | sem melhora há 5 geração(ões)
2026-08-28 05:37:37 | Geração 85/250 — melhor fitness: 212268169 | sem melhora há 6 geração(ões)
2026-08-28 05:37:54 | Geração 86/250 — melhor fitness: 212268169 | sem melhora há 7 geração(ões)
2026-08-28 05:38:10 | Geração 87/250 — melhor fitness: 212268169 | sem melhora há 8 geração(ões)
2026-08-28 05:38:27 | Geração 88/250 — melhor fitness: 212268169 | sem melhora há 9 geração(ões)
2026-08-28 05:38:44 | Geração 89/250 — melhor fitness: 212268169 | sem melhora há 10 geração(ões)
