2026-09-06 20:26:23 | ======================================================================
2026-09-06 20:26:23 | Iniciando tarefa — servidor0_tarefa689 | k=27 | seed=42
2026-09-06 20:26:23 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 350}
2026-09-06 20:26:26 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-06 20:27:06 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-06 20:27:45 | Geração 2/350 — melhor fitness: 251016197 | sem melhora há 0 geração(ões)
2026-09-06 20:28:25 | Geração 3/350 — melhor fitness: 251016197 | sem melhora há 1 geração(ões)
2026-09-06 20:29:05 | Geração 4/350 — melhor fitness: 248330051 | sem melhora há 0 geração(ões)
2026-09-06 20:29:47 | Geração 5/350 — melhor fitness: 248330051 | sem melhora há 1 geração(ões)
2026-09-06 20:30:25 | Geração 6/350 — melhor fitness: 248330051 | sem melhora há 2 geração(ões)
2026-09-06 20:31:06 | Geração 7/350 — melhor fitness: 248330051 | sem melhora há 3 geração(ões)
2026-09-06 20:31:46 | Geração 8/350 — melhor fitness: 248330051 | sem melhora há 4 geração(ões)
2026-09-06 20:32:26 | Geração 9/350 — melhor fitness: 245053836 | sem melhora há 0 geração(ões)
2026-09-06 20:33:05 | Geração 10/350 — melhor fitness: 245053836 | sem melhora há 1 geração(ões)
2026-09-06 20:33:45 | Geração 11/350 — melhor fitness: 245053836 | sem melhora há 2 geração(ões)
2026-09-06 20:34:25 | Geração 12/350 — melhor fitness: 245053836 | sem melhora há 3 geração(ões)
2026-09-06 20:35:04 | Geração 13/350 — melhor fitness: 243461357 | sem melhora há 0 geração(ões)
2026-09-06 20:35:43 | Geração 14/350 — melhor fitness: 243461357 | sem melhora há 1 geração(ões)
2026-09-06 20:36:23 | Geração 15/350 — melhor fitness: 243461357 | sem melhora há 2 geração(ões)
2026-09-06 20:37:03 | Geração 16/350 — melhor fitness: 243461357 | sem melhora há 3 geração(ões)
2026-09-06 20:37:44 | Geração 17/350 — melhor fitness: 243461357 | sem melhora há 4 geração(ões)
2026-09-06 20:38:24 | Geração 18/350 — melhor fitness: 243461357 | sem melhora há 5 geração(ões)
2026-09-06 20:39:02 | Geração 19/350 — melhor fitness: 242854967 | sem melhora há 0 geração(ões)
2026-09-06 20:39:42 | Geração 20/350 — melhor fitness: 240276427 | sem melhora há 0 geração(ões)
2026-09-06 20:40:21 | Geração 21/350 — melhor fitness: 240253201 | sem melhora há 0 geração(ões)
2026-09-06 20:41:00 | Geração 22/350 — melhor fitness: 240253201 | sem melhora há 1 geração(ões)
2026-09-06 20:41:41 | Geração 23/350 — melhor fitness: 240253201 | sem melhora há 2 geração(ões)
