2026-08-27 17:52:16 | ======================================================================
2026-08-27 17:52:16 | Iniciando tarefa — servidor2_tarefa58 | k=27 | seed=42
2026-08-27 17:52:16 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 250}
2026-08-27 17:52:21 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-27 17:52:38 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-27 17:52:56 | Geração 2/250 — melhor fitness: 247364028 | sem melhora há 0 geração(ões)
2026-08-27 17:53:13 | Geração 3/250 — melhor fitness: 246651502 | sem melhora há 0 geração(ões)
2026-08-27 17:53:30 | Geração 4/250 — melhor fitness: 244836540 | sem melhora há 0 geração(ões)
2026-08-27 17:53:47 | Geração 5/250 — melhor fitness: 242448869 | sem melhora há 0 geração(ões)
2026-08-27 17:54:05 | Geração 6/250 — melhor fitness: 241294118 | sem melhora há 0 geração(ões)
2026-08-27 17:54:21 | Geração 7/250 — melhor fitness: 239557469 | sem melhora há 0 geração(ões)
2026-08-27 17:54:38 | Geração 8/250 — melhor fitness: 232649631 | sem melhora há 0 geração(ões)
2026-08-27 17:54:55 | Geração 9/250 — melhor fitness: 229763383 | sem melhora há 0 geração(ões)
2026-08-27 17:55:13 | Geração 10/250 — melhor fitness: 229763383 | sem melhora há 1 geração(ões)
2026-08-27 17:55:30 | Geração 11/250 — melhor fitness: 227842699 | sem melhora há 0 geração(ões)
2026-08-27 17:55:47 | Geração 12/250 — melhor fitness: 227842699 | sem melhora há 1 geração(ões)
2026-08-27 17:56:04 | Geração 13/250 — melhor fitness: 227842699 | sem melhora há 2 geração(ões)
2026-08-27 17:56:21 | Geração 14/250 — melhor fitness: 227019902 | sem melhora há 0 geração(ões)
2026-08-27 17:56:38 | Geração 15/250 — melhor fitness: 227019902 | sem melhora há 1 geração(ões)
2026-08-27 17:56:54 | Geração 16/250 — melhor fitness: 225997215 | sem melhora há 0 geração(ões)
2026-08-27 17:57:12 | Geração 17/250 — melhor fitness: 225997215 | sem melhora há 1 geração(ões)
2026-08-27 17:57:29 | Geração 18/250 — melhor fitness: 225997215 | sem melhora há 2 geração(ões)
2026-08-27 17:57:46 | Geração 19/250 — melhor fitness: 225997215 | sem melhora há 3 geração(ões)
2026-08-27 17:58:03 | Geração 20/250 — melhor fitness: 225043988 | sem melhora há 0 geração(ões)
2026-08-27 17:58:20 | Geração 21/250 — melhor fitness: 224947647 | sem melhora há 0 geração(ões)
2026-08-27 17:58:38 | Geração 22/250 — melhor fitness: 224947647 | sem melhora há 1 geração(ões)
2026-08-27 17:58:54 | Geração 23/250 — melhor fitness: 224727141 | sem melhora há 0 geração(ões)
2026-08-27 17:59:12 | Geração 24/250 — melhor fitness: 222587263 | sem melhora há 0 geração(ões)
2026-08-27 17:59:30 | Geração 25/250 — melhor fitness: 222587263 | sem melhora há 1 geração(ões)
2026-08-27 17:59:47 | Geração 26/250 — melhor fitness: 222587263 | sem melhora há 2 geração(ões)
2026-08-27 18:00:03 | Geração 27/250 — melhor fitness: 222587263 | sem melhora há 3 geração(ões)
2026-08-27 18:00:20 | Geração 28/250 — melhor fitness: 221973131 | sem melhora há 0 geração(ões)
2026-08-27 18:00:36 | Geração 29/250 — melhor fitness: 221578661 | sem melhora há 0 geração(ões)
2026-08-27 18:00:54 | Geração 30/250 — melhor fitness: 221454836 | sem melhora há 0 geração(ões)
2026-08-27 18:01:11 | Geração 31/250 — melhor fitness: 219783784 | sem melhora há 0 geração(ões)
2026-08-27 18:01:28 | Geração 32/250 — melhor fitness: 219783784 | sem melhora há 1 geração(ões)
