2026-08-27 05:22:39 | ======================================================================
2026-08-27 05:22:39 | Iniciando tarefa — servidor2_tarefa560 | k=27 | seed=42
2026-08-27 05:22:39 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 350}
2026-08-27 05:22:44 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-27 05:23:01 | Geração 1/350 — melhor fitness: 249110509 | sem melhora há 0 geração(ões)
2026-08-27 05:23:18 | Geração 2/350 — melhor fitness: 249110509 | sem melhora há 1 geração(ões)
2026-08-27 05:23:35 | Geração 3/350 — melhor fitness: 244051409 | sem melhora há 0 geração(ões)
2026-08-27 05:23:53 | Geração 4/350 — melhor fitness: 244051409 | sem melhora há 1 geração(ões)
2026-08-27 05:24:09 | Geração 5/350 — melhor fitness: 244051409 | sem melhora há 2 geração(ões)
2026-08-27 05:24:25 | Geração 6/350 — melhor fitness: 238213693 | sem melhora há 0 geração(ões)
2026-08-27 05:24:43 | Geração 7/350 — melhor fitness: 238213693 | sem melhora há 1 geração(ões)
2026-08-27 05:24:59 | Geração 8/350 — melhor fitness: 238213693 | sem melhora há 2 geração(ões)
2026-08-27 05:25:16 | Geração 9/350 — melhor fitness: 238213693 | sem melhora há 3 geração(ões)
2026-08-27 05:25:32 | Geração 10/350 — melhor fitness: 238213693 | sem melhora há 4 geração(ões)
2026-08-27 05:25:49 | Geração 11/350 — melhor fitness: 234577437 | sem melhora há 0 geração(ões)
2026-08-27 05:26:07 | Geração 12/350 — melhor fitness: 234577437 | sem melhora há 1 geração(ões)
2026-08-27 05:26:25 | Geração 13/350 — melhor fitness: 232879732 | sem melhora há 0 geração(ões)
2026-08-27 05:26:42 | Geração 14/350 — melhor fitness: 231484331 | sem melhora há 0 geração(ões)
2026-08-27 05:27:00 | Geração 15/350 — melhor fitness: 231484331 | sem melhora há 1 geração(ões)
2026-08-27 05:27:17 | Geração 16/350 — melhor fitness: 231484331 | sem melhora há 2 geração(ões)
2026-08-27 05:27:34 | Geração 17/350 — melhor fitness: 231484331 | sem melhora há 3 geração(ões)
2026-08-27 05:27:51 | Geração 18/350 — melhor fitness: 230971581 | sem melhora há 0 geração(ões)
2026-08-27 05:28:09 | Geração 19/350 — melhor fitness: 230971581 | sem melhora há 1 geração(ões)
2026-08-27 05:28:26 | Geração 20/350 — melhor fitness: 229208934 | sem melhora há 0 geração(ões)
2026-08-27 05:28:42 | Geração 21/350 — melhor fitness: 226061432 | sem melhora há 0 geração(ões)
