2026-08-29 02:13:49 | ======================================================================
2026-08-29 02:13:49 | Iniciando tarefa — servidor2_tarefa113 | k=27 | seed=42
2026-08-29 02:13:49 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 350}
2026-08-29 02:13:52 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 02:14:05 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-29 02:14:19 | Geração 2/350 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-08-29 02:14:33 | Geração 3/350 — melhor fitness: 251169236 | sem melhora há 0 geração(ões)
2026-08-29 02:14:47 | Geração 4/350 — melhor fitness: 249289455 | sem melhora há 0 geração(ões)
2026-08-29 02:15:02 | Geração 5/350 — melhor fitness: 244794051 | sem melhora há 0 geração(ões)
2026-08-29 02:15:16 | Geração 6/350 — melhor fitness: 241722300 | sem melhora há 0 geração(ões)
2026-08-29 02:15:31 | Geração 7/350 — melhor fitness: 241722300 | sem melhora há 1 geração(ões)
2026-08-29 02:15:44 | Geração 8/350 — melhor fitness: 241722300 | sem melhora há 2 geração(ões)
2026-08-29 02:15:58 | Geração 9/350 — melhor fitness: 241722300 | sem melhora há 3 geração(ões)
2026-08-29 02:16:11 | Geração 10/350 — melhor fitness: 241658782 | sem melhora há 0 geração(ões)
2026-08-29 02:16:26 | Geração 11/350 — melhor fitness: 237059050 | sem melhora há 0 geração(ões)
2026-08-29 02:16:39 | Geração 12/350 — melhor fitness: 237059050 | sem melhora há 1 geração(ões)
2026-08-29 02:16:53 | Geração 13/350 — melhor fitness: 236887931 | sem melhora há 0 geração(ões)
2026-08-29 02:17:06 | Geração 14/350 — melhor fitness: 236887931 | sem melhora há 1 geração(ões)
2026-08-29 02:17:21 | Geração 15/350 — melhor fitness: 236887931 | sem melhora há 2 geração(ões)
2026-08-29 02:17:35 | Geração 16/350 — melhor fitness: 236887931 | sem melhora há 3 geração(ões)
2026-08-29 02:17:48 | Geração 17/350 — melhor fitness: 236887931 | sem melhora há 4 geração(ões)
2026-08-29 02:18:01 | Geração 18/350 — melhor fitness: 236887931 | sem melhora há 5 geração(ões)
2026-08-29 02:18:14 | Geração 19/350 — melhor fitness: 236887931 | sem melhora há 6 geração(ões)
2026-08-29 02:18:28 | Geração 20/350 — melhor fitness: 234522812 | sem melhora há 0 geração(ões)
2026-08-29 02:18:42 | Geração 21/350 — melhor fitness: 234522812 | sem melhora há 1 geração(ões)
2026-08-29 02:18:56 | Geração 22/350 — melhor fitness: 233107149 | sem melhora há 0 geração(ões)
2026-08-29 02:19:10 | Geração 23/350 — melhor fitness: 233107149 | sem melhora há 1 geração(ões)
2026-08-29 02:19:24 | Geração 24/350 — melhor fitness: 229277956 | sem melhora há 0 geração(ões)
2026-08-29 02:19:38 | Geração 25/350 — melhor fitness: 229277956 | sem melhora há 1 geração(ões)
2026-08-29 02:19:51 | Geração 26/350 — melhor fitness: 229277956 | sem melhora há 2 geração(ões)
2026-08-29 02:20:05 | Geração 27/350 — melhor fitness: 229277956 | sem melhora há 3 geração(ões)
2026-08-29 02:20:19 | Geração 28/350 — melhor fitness: 229277956 | sem melhora há 4 geração(ões)
2026-08-29 02:20:33 | Geração 29/350 — melhor fitness: 229277956 | sem melhora há 5 geração(ões)
2026-08-29 02:20:47 | Geração 30/350 — melhor fitness: 229277956 | sem melhora há 6 geração(ões)
2026-08-29 02:21:00 | Geração 31/350 — melhor fitness: 229277956 | sem melhora há 7 geração(ões)
2026-08-29 02:21:14 | Geração 32/350 — melhor fitness: 228886546 | sem melhora há 0 geração(ões)
2026-08-29 02:21:28 | Geração 33/350 — melhor fitness: 228886546 | sem melhora há 1 geração(ões)
2026-08-29 02:21:42 | Geração 34/350 — melhor fitness: 228886546 | sem melhora há 2 geração(ões)
2026-08-29 02:21:56 | Geração 35/350 — melhor fitness: 228886546 | sem melhora há 3 geração(ões)
2026-08-29 02:22:10 | Geração 36/350 — melhor fitness: 227148935 | sem melhora há 0 geração(ões)
2026-08-29 02:22:24 | Geração 37/350 — melhor fitness: 227148935 | sem melhora há 1 geração(ões)
