2026-08-31 19:19:59 | ======================================================================
2026-08-31 19:19:59 | Iniciando tarefa — servidor2_tarefa251 | k=27 | seed=42
2026-08-31 19:19:59 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-08-31 19:20:01 | Geração 0 (inicial) — melhor fitness: 266064494
2026-08-31 19:20:08 | Geração 1/350 — melhor fitness: 259435643 | sem melhora há 0 geração(ões)
2026-08-31 19:20:15 | Geração 2/350 — melhor fitness: 254795093 | sem melhora há 0 geração(ões)
2026-08-31 19:20:22 | Geração 3/350 — melhor fitness: 248013769 | sem melhora há 0 geração(ões)
2026-08-31 19:20:28 | Geração 4/350 — melhor fitness: 248013769 | sem melhora há 1 geração(ões)
2026-08-31 19:20:36 | Geração 5/350 — melhor fitness: 244531608 | sem melhora há 0 geração(ões)
2026-08-31 19:20:42 | Geração 6/350 — melhor fitness: 244531608 | sem melhora há 1 geração(ões)
2026-08-31 19:20:49 | Geração 7/350 — melhor fitness: 243917303 | sem melhora há 0 geração(ões)
2026-08-31 19:20:57 | Geração 8/350 — melhor fitness: 239904854 | sem melhora há 0 geração(ões)
2026-08-31 19:21:03 | Geração 9/350 — melhor fitness: 239774113 | sem melhora há 0 geração(ões)
2026-08-31 19:21:10 | Geração 10/350 — melhor fitness: 239473060 | sem melhora há 0 geração(ões)
2026-08-31 19:21:17 | Geração 11/350 — melhor fitness: 237768108 | sem melhora há 0 geração(ões)
2026-08-31 19:21:24 | Geração 12/350 — melhor fitness: 233905872 | sem melhora há 0 geração(ões)
2026-08-31 19:21:31 | Geração 13/350 — melhor fitness: 231384246 | sem melhora há 0 geração(ões)
2026-08-31 19:21:38 | Geração 14/350 — melhor fitness: 231384246 | sem melhora há 1 geração(ões)
2026-08-31 19:21:45 | Geração 15/350 — melhor fitness: 231070549 | sem melhora há 0 geração(ões)
2026-08-31 19:21:52 | Geração 16/350 — melhor fitness: 226001452 | sem melhora há 0 geração(ões)
2026-08-31 19:21:59 | Geração 17/350 — melhor fitness: 226001452 | sem melhora há 1 geração(ões)
2026-08-31 19:22:06 | Geração 18/350 — melhor fitness: 226001452 | sem melhora há 2 geração(ões)
2026-08-31 19:22:13 | Geração 19/350 — melhor fitness: 225294739 | sem melhora há 0 geração(ões)
2026-08-31 19:22:20 | Geração 20/350 — melhor fitness: 225294739 | sem melhora há 1 geração(ões)
2026-08-31 19:22:26 | Geração 21/350 — melhor fitness: 225036820 | sem melhora há 0 geração(ões)
2026-08-31 19:22:34 | Geração 22/350 — melhor fitness: 224504096 | sem melhora há 0 geração(ões)
2026-08-31 19:22:40 | Geração 23/350 — melhor fitness: 224210621 | sem melhora há 0 geração(ões)
2026-08-31 19:22:47 | Geração 24/350 — melhor fitness: 224210621 | sem melhora há 1 geração(ões)
2026-08-31 19:22:54 | Geração 25/350 — melhor fitness: 224204661 | sem melhora há 0 geração(ões)
2026-08-31 19:23:01 | Geração 26/350 — melhor fitness: 223763142 | sem melhora há 0 geração(ões)
2026-08-31 19:23:09 | Geração 27/350 — melhor fitness: 222015709 | sem melhora há 0 geração(ões)
2026-08-31 19:23:16 | Geração 28/350 — melhor fitness: 222015709 | sem melhora há 1 geração(ões)
2026-08-31 19:23:22 | Geração 29/350 — melhor fitness: 221782879 | sem melhora há 0 geração(ões)
2026-08-31 19:23:29 | Geração 30/350 — melhor fitness: 221063006 | sem melhora há 0 geração(ões)
2026-08-31 19:23:36 | Geração 31/350 — melhor fitness: 221063006 | sem melhora há 1 geração(ões)
