2026-08-28 14:06:34 | ======================================================================
2026-08-28 14:06:34 | Iniciando tarefa — servidor2_tarefa547 | k=27 | seed=42
2026-08-28 14:06:34 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 250}
2026-08-28 14:06:38 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 14:06:56 | Geração 1/250 — melhor fitness: 246609733 | sem melhora há 0 geração(ões)
2026-08-28 14:07:12 | Geração 2/250 — melhor fitness: 246609733 | sem melhora há 1 geração(ões)
2026-08-28 14:07:30 | Geração 3/250 — melhor fitness: 245444562 | sem melhora há 0 geração(ões)
2026-08-28 14:07:47 | Geração 4/250 — melhor fitness: 244070151 | sem melhora há 0 geração(ões)
2026-08-28 14:08:04 | Geração 5/250 — melhor fitness: 240711075 | sem melhora há 0 geração(ões)
2026-08-28 14:08:20 | Geração 6/250 — melhor fitness: 240711075 | sem melhora há 1 geração(ões)
2026-08-28 14:08:37 | Geração 7/250 — melhor fitness: 240139197 | sem melhora há 0 geração(ões)
2026-08-28 14:08:54 | Geração 8/250 — melhor fitness: 239985256 | sem melhora há 0 geração(ões)
2026-08-28 14:09:11 | Geração 9/250 — melhor fitness: 235245244 | sem melhora há 0 geração(ões)
2026-08-28 14:09:27 | Geração 10/250 — melhor fitness: 235245244 | sem melhora há 1 geração(ões)
2026-08-28 14:09:44 | Geração 11/250 — melhor fitness: 233559429 | sem melhora há 0 geração(ões)
2026-08-28 14:10:01 | Geração 12/250 — melhor fitness: 231168459 | sem melhora há 0 geração(ões)
2026-08-28 14:10:19 | Geração 13/250 — melhor fitness: 228634031 | sem melhora há 0 geração(ões)
2026-08-28 14:10:35 | Geração 14/250 — melhor fitness: 226295130 | sem melhora há 0 geração(ões)
2026-08-28 14:10:52 | Geração 15/250 — melhor fitness: 226295130 | sem melhora há 1 geração(ões)
2026-08-28 14:11:09 | Geração 16/250 — melhor fitness: 224219752 | sem melhora há 0 geração(ões)
2026-08-28 14:11:25 | Geração 17/250 — melhor fitness: 223881977 | sem melhora há 0 geração(ões)
2026-08-28 14:11:42 | Geração 18/250 — melhor fitness: 223881977 | sem melhora há 1 geração(ões)
2026-08-28 14:11:59 | Geração 19/250 — melhor fitness: 222874944 | sem melhora há 0 geração(ões)
2026-08-28 14:12:16 | Geração 20/250 — melhor fitness: 222874944 | sem melhora há 1 geração(ões)
2026-08-28 14:12:32 | Geração 21/250 — melhor fitness: 222285049 | sem melhora há 0 geração(ões)
2026-08-28 14:12:49 | Geração 22/250 — melhor fitness: 222285049 | sem melhora há 1 geração(ões)
2026-08-28 14:13:06 | Geração 23/250 — melhor fitness: 222285049 | sem melhora há 2 geração(ões)
2026-08-28 14:13:24 | Geração 24/250 — melhor fitness: 221315807 | sem melhora há 0 geração(ões)
2026-08-28 14:13:40 | Geração 25/250 — melhor fitness: 220920162 | sem melhora há 0 geração(ões)
2026-08-28 14:13:56 | Geração 26/250 — melhor fitness: 220920162 | sem melhora há 1 geração(ões)
2026-08-28 14:14:13 | Geração 27/250 — melhor fitness: 220920162 | sem melhora há 2 geração(ões)
2026-08-28 14:14:30 | Geração 28/250 — melhor fitness: 219291529 | sem melhora há 0 geração(ões)
2026-08-28 14:14:48 | Geração 29/250 — melhor fitness: 219291529 | sem melhora há 1 geração(ões)
2026-08-28 14:15:05 | Geração 30/250 — melhor fitness: 219291529 | sem melhora há 2 geração(ões)
