2026-09-01 22:07:04 | ======================================================================
2026-09-01 22:07:04 | Iniciando tarefa — servidor0_tarefa391 | k=27 | seed=42
2026-09-01 22:07:04 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 8, 'tournament_size': 7, 'num_generations': 250}
2026-09-01 22:07:09 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-01 22:07:56 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-01 22:08:42 | Geração 2/250 — melhor fitness: 254171782 | sem melhora há 0 geração(ões)
2026-09-01 22:09:30 | Geração 3/250 — melhor fitness: 250249949 | sem melhora há 0 geração(ões)
2026-09-01 22:10:17 | Geração 4/250 — melhor fitness: 249741368 | sem melhora há 0 geração(ões)
2026-09-01 22:11:06 | Geração 5/250 — melhor fitness: 246019756 | sem melhora há 0 geração(ões)
2026-09-01 22:11:51 | Geração 6/250 — melhor fitness: 246019756 | sem melhora há 1 geração(ões)
2026-09-01 22:12:37 | Geração 7/250 — melhor fitness: 246019756 | sem melhora há 2 geração(ões)
2026-09-01 22:13:23 | Geração 8/250 — melhor fitness: 242622439 | sem melhora há 0 geração(ões)
2026-09-01 22:14:08 | Geração 9/250 — melhor fitness: 242622439 | sem melhora há 1 geração(ões)
2026-09-01 22:14:55 | Geração 10/250 — melhor fitness: 242622439 | sem melhora há 2 geração(ões)
2026-09-01 22:15:41 | Geração 11/250 — melhor fitness: 239891764 | sem melhora há 0 geração(ões)
2026-09-01 22:16:28 | Geração 12/250 — melhor fitness: 239891764 | sem melhora há 1 geração(ões)
2026-09-01 22:17:14 | Geração 13/250 — melhor fitness: 239891764 | sem melhora há 2 geração(ões)
2026-09-01 22:18:01 | Geração 14/250 — melhor fitness: 237145322 | sem melhora há 0 geração(ões)
2026-09-01 22:18:47 | Geração 15/250 — melhor fitness: 237145322 | sem melhora há 1 geração(ões)
2026-09-01 22:19:35 | Geração 16/250 — melhor fitness: 236171708 | sem melhora há 0 geração(ões)
2026-09-01 22:20:20 | Geração 17/250 — melhor fitness: 233240966 | sem melhora há 0 geração(ões)
2026-09-01 22:21:07 | Geração 18/250 — melhor fitness: 232308117 | sem melhora há 0 geração(ões)
2026-09-01 22:21:53 | Geração 19/250 — melhor fitness: 232308117 | sem melhora há 1 geração(ões)
2026-09-01 22:22:39 | Geração 20/250 — melhor fitness: 232308117 | sem melhora há 2 geração(ões)
2026-09-01 22:23:25 | Geração 21/250 — melhor fitness: 232308117 | sem melhora há 3 geração(ões)
2026-09-01 22:24:11 | Geração 22/250 — melhor fitness: 232308117 | sem melhora há 4 geração(ões)
2026-09-01 22:24:57 | Geração 23/250 — melhor fitness: 232308117 | sem melhora há 5 geração(ões)
2026-09-01 22:25:43 | Geração 24/250 — melhor fitness: 232308117 | sem melhora há 6 geração(ões)
2026-09-01 22:26:32 | Geração 25/250 — melhor fitness: 230731985 | sem melhora há 0 geração(ões)
2026-09-01 22:27:18 | Geração 26/250 — melhor fitness: 230731985 | sem melhora há 1 geração(ões)
2026-09-01 22:28:04 | Geração 27/250 — melhor fitness: 230731985 | sem melhora há 2 geração(ões)
2026-09-01 22:28:49 | Geração 28/250 — melhor fitness: 229576338 | sem melhora há 0 geração(ões)
2026-09-01 22:29:36 | Geração 29/250 — melhor fitness: 226436496 | sem melhora há 0 geração(ões)
2026-09-01 22:30:24 | Geração 30/250 — melhor fitness: 226436496 | sem melhora há 1 geração(ões)
2026-09-01 22:31:09 | Geração 31/250 — melhor fitness: 226436496 | sem melhora há 2 geração(ões)
2026-09-01 22:31:55 | Geração 32/250 — melhor fitness: 226436496 | sem melhora há 3 geração(ões)
2026-09-01 22:32:39 | Geração 33/250 — melhor fitness: 226436496 | sem melhora há 4 geração(ões)
2026-09-01 22:33:24 | Geração 34/250 — melhor fitness: 225983160 | sem melhora há 0 geração(ões)
2026-09-01 22:34:10 | Geração 35/250 — melhor fitness: 225983160 | sem melhora há 1 geração(ões)
2026-09-01 22:34:55 | Geração 36/250 — melhor fitness: 225030106 | sem melhora há 0 geração(ões)
2026-09-01 22:35:41 | Geração 37/250 — melhor fitness: 225030106 | sem melhora há 1 geração(ões)
2026-09-01 22:36:26 | Geração 38/250 — melhor fitness: 224716399 | sem melhora há 0 geração(ões)
2026-09-01 22:37:13 | Geração 39/250 — melhor fitness: 224716399 | sem melhora há 1 geração(ões)
2026-09-01 22:37:59 | Geração 40/250 — melhor fitness: 224716399 | sem melhora há 2 geração(ões)
2026-09-01 22:38:45 | Geração 41/250 — melhor fitness: 223669012 | sem melhora há 0 geração(ões)
2026-09-01 22:39:30 | Geração 42/250 — melhor fitness: 223669012 | sem melhora há 1 geração(ões)
2026-09-01 22:40:17 | Geração 43/250 — melhor fitness: 223669012 | sem melhora há 2 geração(ões)
2026-09-01 22:41:03 | Geração 44/250 — melhor fitness: 223669012 | sem melhora há 3 geração(ões)
2026-09-01 22:41:49 | Geração 45/250 — melhor fitness: 223669012 | sem melhora há 4 geração(ões)
2026-09-01 22:42:34 | Geração 46/250 — melhor fitness: 223669012 | sem melhora há 5 geração(ões)
2026-09-01 22:43:20 | Geração 47/250 — melhor fitness: 223669012 | sem melhora há 6 geração(ões)
2026-09-01 22:44:05 | Geração 48/250 — melhor fitness: 223669012 | sem melhora há 7 geração(ões)
2026-09-01 22:44:51 | Geração 49/250 — melhor fitness: 223669012 | sem melhora há 8 geração(ões)
2026-09-01 22:45:38 | Geração 50/250 — melhor fitness: 223669012 | sem melhora há 9 geração(ões)
2026-09-01 22:46:24 | Geração 51/250 — melhor fitness: 223669012 | sem melhora há 10 geração(ões)
2026-09-01 22:47:09 | Geração 52/250 — melhor fitness: 223669012 | sem melhora há 11 geração(ões)
2026-09-01 22:47:54 | Geração 53/250 — melhor fitness: 223669012 | sem melhora há 12 geração(ões)
2026-09-01 22:48:40 | Geração 54/250 — melhor fitness: 223669012 | sem melhora há 13 geração(ões)
2026-09-01 22:49:25 | Geração 55/250 — melhor fitness: 223669012 | sem melhora há 14 geração(ões)
2026-09-01 22:50:10 | Geração 56/250 — melhor fitness: 223669012 | sem melhora há 15 geração(ões)
2026-09-01 22:50:55 | Geração 57/250 — melhor fitness: 222705816 | sem melhora há 0 geração(ões)
2026-09-01 22:51:40 | Geração 58/250 — melhor fitness: 218346913 | sem melhora há 0 geração(ões)
2026-09-01 22:52:26 | Geração 59/250 — melhor fitness: 218346913 | sem melhora há 1 geração(ões)
2026-09-01 22:53:13 | Geração 60/250 — melhor fitness: 218346913 | sem melhora há 2 geração(ões)
2026-09-01 22:53:59 | Geração 61/250 — melhor fitness: 218346913 | sem melhora há 3 geração(ões)
2026-09-01 22:54:46 | Geração 62/250 — melhor fitness: 218346913 | sem melhora há 4 geração(ões)
2026-09-01 22:55:30 | Geração 63/250 — melhor fitness: 218346913 | sem melhora há 5 geração(ões)
2026-09-01 22:56:14 | Geração 64/250 — melhor fitness: 218346913 | sem melhora há 6 geração(ões)
2026-09-01 22:56:59 | Geração 65/250 — melhor fitness: 218346913 | sem melhora há 7 geração(ões)
2026-09-01 22:57:44 | Geração 66/250 — melhor fitness: 218346913 | sem melhora há 8 geração(ões)
2026-09-01 22:58:30 | Geração 67/250 — melhor fitness: 218346913 | sem melhora há 9 geração(ões)
2026-09-01 22:59:15 | Geração 68/250 — melhor fitness: 218346913 | sem melhora há 10 geração(ões)
2026-09-01 23:00:00 | Geração 69/250 — melhor fitness: 218346913 | sem melhora há 11 geração(ões)
2026-09-01 23:00:45 | Geração 70/250 — melhor fitness: 218346913 | sem melhora há 12 geração(ões)
2026-09-01 23:01:31 | Geração 71/250 — melhor fitness: 218346913 | sem melhora há 13 geração(ões)
2026-09-01 23:02:16 | Geração 72/250 — melhor fitness: 218346913 | sem melhora há 14 geração(ões)
2026-09-01 23:03:01 | Geração 73/250 — melhor fitness: 218346913 | sem melhora há 15 geração(ões)
2026-09-01 23:03:46 | Geração 74/250 — melhor fitness: 218346913 | sem melhora há 16 geração(ões)
2026-09-01 23:04:31 | Geração 75/250 — melhor fitness: 218346913 | sem melhora há 17 geração(ões)
2026-09-01 23:05:16 | Geração 76/250 — melhor fitness: 218346913 | sem melhora há 18 geração(ões)
2026-09-01 23:06:03 | Geração 77/250 — melhor fitness: 218346913 | sem melhora há 19 geração(ões)
2026-09-01 23:06:48 | Geração 78/250 — melhor fitness: 218346913 | sem melhora há 20 geração(ões)
2026-09-01 23:07:33 | Geração 79/250 — melhor fitness: 218346913 | sem melhora há 21 geração(ões)
2026-09-01 23:08:17 | Geração 80/250 — melhor fitness: 218227465 | sem melhora há 0 geração(ões)
2026-09-01 23:09:02 | Geração 81/250 — melhor fitness: 218227465 | sem melhora há 1 geração(ões)
2026-09-01 23:09:47 | Geração 82/250 — melhor fitness: 218227465 | sem melhora há 2 geração(ões)
2026-09-01 23:10:33 | Geração 83/250 — melhor fitness: 216664887 | sem melhora há 0 geração(ões)
2026-09-01 23:11:18 | Geração 84/250 — melhor fitness: 216664887 | sem melhora há 1 geração(ões)
2026-09-01 23:12:03 | Geração 85/250 — melhor fitness: 216664887 | sem melhora há 2 geração(ões)
2026-09-01 23:12:48 | Geração 86/250 — melhor fitness: 216664887 | sem melhora há 3 geração(ões)
2026-09-01 23:13:34 | Geração 87/250 — melhor fitness: 216664887 | sem melhora há 4 geração(ões)
2026-09-01 23:14:19 | Geração 88/250 — melhor fitness: 216664887 | sem melhora há 5 geração(ões)
2026-09-01 23:15:04 | Geração 89/250 — melhor fitness: 216664887 | sem melhora há 6 geração(ões)
2026-09-01 23:15:50 | Geração 90/250 — melhor fitness: 216664887 | sem melhora há 7 geração(ões)
2026-09-01 23:16:37 | Geração 91/250 — melhor fitness: 216641631 | sem melhora há 0 geração(ões)
2026-09-01 23:17:22 | Geração 92/250 — melhor fitness: 216641631 | sem melhora há 1 geração(ões)
2026-09-01 23:18:08 | Geração 93/250 — melhor fitness: 216641631 | sem melhora há 2 geração(ões)
2026-09-01 23:18:53 | Geração 94/250 — melhor fitness: 216641631 | sem melhora há 3 geração(ões)
2026-09-01 23:19:38 | Geração 95/250 — melhor fitness: 216641631 | sem melhora há 4 geração(ões)
2026-09-01 23:20:23 | Geração 96/250 — melhor fitness: 216432764 | sem melhora há 0 geração(ões)
2026-09-01 23:21:09 | Geração 97/250 — melhor fitness: 216432764 | sem melhora há 1 geração(ões)
2026-09-01 23:21:56 | Geração 98/250 — melhor fitness: 216432764 | sem melhora há 2 geração(ões)
