2026-09-01 22:45:26 | ======================================================================
2026-09-01 22:45:26 | Iniciando tarefa — servidor2_tarefa357 | k=27 | seed=42
2026-09-01 22:45:26 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 150}
2026-09-01 22:45:29 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-01 22:45:43 | Geração 1/150 — melhor fitness: 253218914 | sem melhora há 0 geração(ões)
2026-09-01 22:45:56 | Geração 2/150 — melhor fitness: 253218914 | sem melhora há 1 geração(ões)
2026-09-01 22:46:10 | Geração 3/150 — melhor fitness: 253218914 | sem melhora há 2 geração(ões)
2026-09-01 22:46:24 | Geração 4/150 — melhor fitness: 253218914 | sem melhora há 3 geração(ões)
2026-09-01 22:46:39 | Geração 5/150 — melhor fitness: 250304301 | sem melhora há 0 geração(ões)
2026-09-01 22:46:53 | Geração 6/150 — melhor fitness: 249586842 | sem melhora há 0 geração(ões)
2026-09-01 22:47:07 | Geração 7/150 — melhor fitness: 248646364 | sem melhora há 0 geração(ões)
2026-09-01 22:47:20 | Geração 8/150 — melhor fitness: 245172293 | sem melhora há 0 geração(ões)
2026-09-01 22:47:33 | Geração 9/150 — melhor fitness: 243540252 | sem melhora há 0 geração(ões)
2026-09-01 22:47:48 | Geração 10/150 — melhor fitness: 241025464 | sem melhora há 0 geração(ões)
2026-09-01 22:48:01 | Geração 11/150 — melhor fitness: 238461191 | sem melhora há 0 geração(ões)
2026-09-01 22:48:15 | Geração 12/150 — melhor fitness: 237211130 | sem melhora há 0 geração(ões)
2026-09-01 22:48:29 | Geração 13/150 — melhor fitness: 237211130 | sem melhora há 1 geração(ões)
2026-09-01 22:48:43 | Geração 14/150 — melhor fitness: 237211130 | sem melhora há 2 geração(ões)
2026-09-01 22:48:58 | Geração 15/150 — melhor fitness: 236862503 | sem melhora há 0 geração(ões)
2026-09-01 22:49:12 | Geração 16/150 — melhor fitness: 235114611 | sem melhora há 0 geração(ões)
2026-09-01 22:49:25 | Geração 17/150 — melhor fitness: 231664575 | sem melhora há 0 geração(ões)
2026-09-01 22:49:39 | Geração 18/150 — melhor fitness: 230136515 | sem melhora há 0 geração(ões)
2026-09-01 22:49:53 | Geração 19/150 — melhor fitness: 230136515 | sem melhora há 1 geração(ões)
2026-09-01 22:50:06 | Geração 20/150 — melhor fitness: 229568542 | sem melhora há 0 geração(ões)
2026-09-01 22:50:20 | Geração 21/150 — melhor fitness: 229167506 | sem melhora há 0 geração(ões)
2026-09-01 22:50:34 | Geração 22/150 — melhor fitness: 229057512 | sem melhora há 0 geração(ões)
2026-09-01 22:50:48 | Geração 23/150 — melhor fitness: 228454739 | sem melhora há 0 geração(ões)
2026-09-01 22:51:01 | Geração 24/150 — melhor fitness: 227442812 | sem melhora há 0 geração(ões)
2026-09-01 22:51:15 | Geração 25/150 — melhor fitness: 227442812 | sem melhora há 1 geração(ões)
2026-09-01 22:51:29 | Geração 26/150 — melhor fitness: 226971903 | sem melhora há 0 geração(ões)
2026-09-01 22:51:43 | Geração 27/150 — melhor fitness: 222010516 | sem melhora há 0 geração(ões)
2026-09-01 22:51:57 | Geração 28/150 — melhor fitness: 221379239 | sem melhora há 0 geração(ões)
2026-09-01 22:52:10 | Geração 29/150 — melhor fitness: 221379239 | sem melhora há 1 geração(ões)
2026-09-01 22:52:25 | Geração 30/150 — melhor fitness: 220364736 | sem melhora há 0 geração(ões)
2026-09-01 22:52:39 | Geração 31/150 — melhor fitness: 220364736 | sem melhora há 1 geração(ões)
2026-09-01 22:52:53 | Geração 32/150 — melhor fitness: 219423631 | sem melhora há 0 geração(ões)
2026-09-01 22:53:08 | Geração 33/150 — melhor fitness: 219423631 | sem melhora há 1 geração(ões)
2026-09-01 22:53:22 | Geração 34/150 — melhor fitness: 219423631 | sem melhora há 2 geração(ões)
2026-09-01 22:53:36 | Geração 35/150 — melhor fitness: 219423631 | sem melhora há 3 geração(ões)
2026-09-01 22:53:49 | Geração 36/150 — melhor fitness: 219423631 | sem melhora há 4 geração(ões)
2026-09-01 22:54:03 | Geração 37/150 — melhor fitness: 219423631 | sem melhora há 5 geração(ões)
2026-09-01 22:54:18 | Geração 38/150 — melhor fitness: 219423631 | sem melhora há 6 geração(ões)
2026-09-01 22:54:32 | Geração 39/150 — melhor fitness: 219423631 | sem melhora há 7 geração(ões)
2026-09-01 22:54:47 | Geração 40/150 — melhor fitness: 219423631 | sem melhora há 8 geração(ões)
2026-09-01 22:55:00 | Geração 41/150 — melhor fitness: 219423631 | sem melhora há 9 geração(ões)
2026-09-01 22:55:14 | Geração 42/150 — melhor fitness: 219423631 | sem melhora há 10 geração(ões)
2026-09-01 22:55:28 | Geração 43/150 — melhor fitness: 219423631 | sem melhora há 11 geração(ões)
2026-09-01 22:55:41 | Geração 44/150 — melhor fitness: 218626196 | sem melhora há 0 geração(ões)
2026-09-01 22:55:55 | Geração 45/150 — melhor fitness: 218626196 | sem melhora há 1 geração(ões)
2026-09-01 22:56:09 | Geração 46/150 — melhor fitness: 218410066 | sem melhora há 0 geração(ões)
2026-09-01 22:56:23 | Geração 47/150 — melhor fitness: 218410066 | sem melhora há 1 geração(ões)
2026-09-01 22:56:37 | Geração 48/150 — melhor fitness: 218410066 | sem melhora há 2 geração(ões)
2026-09-01 22:56:50 | Geração 49/150 — melhor fitness: 218300623 | sem melhora há 0 geração(ões)
2026-09-01 22:57:04 | Geração 50/150 — melhor fitness: 218300623 | sem melhora há 1 geração(ões)
2026-09-01 22:57:18 | Geração 51/150 — melhor fitness: 218300623 | sem melhora há 2 geração(ões)
2026-09-01 22:57:33 | Geração 52/150 — melhor fitness: 218300623 | sem melhora há 3 geração(ões)
2026-09-01 22:57:47 | Geração 53/150 — melhor fitness: 218188567 | sem melhora há 0 geração(ões)
2026-09-01 22:58:01 | Geração 54/150 — melhor fitness: 217474857 | sem melhora há 0 geração(ões)
2026-09-01 22:58:16 | Geração 55/150 — melhor fitness: 216700925 | sem melhora há 0 geração(ões)
