2026-09-02 02:55:24 | ======================================================================
2026-09-02 02:55:24 | Iniciando tarefa — servidor2_tarefa612 | k=27 | seed=42
2026-09-02 02:55:24 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 150}
2026-09-02 02:55:27 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-02 02:55:41 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-02 02:55:55 | Geração 2/150 — melhor fitness: 255548699 | sem melhora há 2 geração(ões)
2026-09-02 02:56:09 | Geração 3/150 — melhor fitness: 255480175 | sem melhora há 0 geração(ões)
2026-09-02 02:56:22 | Geração 4/150 — melhor fitness: 247666918 | sem melhora há 0 geração(ões)
2026-09-02 02:56:36 | Geração 5/150 — melhor fitness: 247666918 | sem melhora há 1 geração(ões)
2026-09-02 02:56:49 | Geração 6/150 — melhor fitness: 247666918 | sem melhora há 2 geração(ões)
2026-09-02 02:57:03 | Geração 7/150 — melhor fitness: 245542974 | sem melhora há 0 geração(ões)
2026-09-02 02:57:16 | Geração 8/150 — melhor fitness: 242226455 | sem melhora há 0 geração(ões)
2026-09-02 02:57:30 | Geração 9/150 — melhor fitness: 242177754 | sem melhora há 0 geração(ões)
2026-09-02 02:57:43 | Geração 10/150 — melhor fitness: 242177754 | sem melhora há 1 geração(ões)
2026-09-02 02:57:56 | Geração 11/150 — melhor fitness: 240408626 | sem melhora há 0 geração(ões)
2026-09-02 02:58:10 | Geração 12/150 — melhor fitness: 234183807 | sem melhora há 0 geração(ões)
2026-09-02 02:58:23 | Geração 13/150 — melhor fitness: 232227322 | sem melhora há 0 geração(ões)
2026-09-02 02:58:37 | Geração 14/150 — melhor fitness: 232227322 | sem melhora há 1 geração(ões)
2026-09-02 02:58:50 | Geração 15/150 — melhor fitness: 232227322 | sem melhora há 2 geração(ões)
2026-09-02 02:59:04 | Geração 16/150 — melhor fitness: 232227322 | sem melhora há 3 geração(ões)
2026-09-02 02:59:17 | Geração 17/150 — melhor fitness: 232152169 | sem melhora há 0 geração(ões)
2026-09-02 02:59:31 | Geração 18/150 — melhor fitness: 232152169 | sem melhora há 1 geração(ões)
2026-09-02 02:59:44 | Geração 19/150 — melhor fitness: 231911426 | sem melhora há 0 geração(ões)
2026-09-02 02:59:58 | Geração 20/150 — melhor fitness: 231911426 | sem melhora há 1 geração(ões)
2026-09-02 03:00:11 | Geração 21/150 — melhor fitness: 231911426 | sem melhora há 2 geração(ões)
2026-09-02 03:00:25 | Geração 22/150 — melhor fitness: 231887823 | sem melhora há 0 geração(ões)
