2026-08-28 04:01:28 | ======================================================================
2026-08-28 04:01:28 | Iniciando tarefa — servidor2_tarefa301 | k=27 | seed=42
2026-08-28 04:01:28 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 250}
2026-08-28 04:01:33 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 04:01:50 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-28 04:02:08 | Geração 2/250 — melhor fitness: 247955400 | sem melhora há 0 geração(ões)
2026-08-28 04:02:24 | Geração 3/250 — melhor fitness: 246947963 | sem melhora há 0 geração(ões)
2026-08-28 04:02:42 | Geração 4/250 — melhor fitness: 241263858 | sem melhora há 0 geração(ões)
2026-08-28 04:02:59 | Geração 5/250 — melhor fitness: 239870006 | sem melhora há 0 geração(ões)
2026-08-28 04:03:16 | Geração 6/250 — melhor fitness: 239870006 | sem melhora há 1 geração(ões)
2026-08-28 04:03:33 | Geração 7/250 — melhor fitness: 239870006 | sem melhora há 2 geração(ões)
2026-08-28 04:03:51 | Geração 8/250 — melhor fitness: 235859130 | sem melhora há 0 geração(ões)
2026-08-28 04:04:08 | Geração 9/250 — melhor fitness: 235683935 | sem melhora há 0 geração(ões)
2026-08-28 04:04:27 | Geração 10/250 — melhor fitness: 235683935 | sem melhora há 1 geração(ões)
2026-08-28 04:04:43 | Geração 11/250 — melhor fitness: 230814491 | sem melhora há 0 geração(ões)
2026-08-28 04:05:00 | Geração 12/250 — melhor fitness: 229637271 | sem melhora há 0 geração(ões)
2026-08-28 04:05:18 | Geração 13/250 — melhor fitness: 229637271 | sem melhora há 1 geração(ões)
2026-08-28 04:05:35 | Geração 14/250 — melhor fitness: 229637271 | sem melhora há 2 geração(ões)
2026-08-28 04:05:51 | Geração 15/250 — melhor fitness: 226925156 | sem melhora há 0 geração(ões)
2026-08-28 04:06:09 | Geração 16/250 — melhor fitness: 226925156 | sem melhora há 1 geração(ões)
2026-08-28 04:06:26 | Geração 17/250 — melhor fitness: 226395506 | sem melhora há 0 geração(ões)
2026-08-28 04:06:43 | Geração 18/250 — melhor fitness: 226395506 | sem melhora há 1 geração(ões)
2026-08-28 04:07:01 | Geração 19/250 — melhor fitness: 226395506 | sem melhora há 2 geração(ões)
2026-08-28 04:07:18 | Geração 20/250 — melhor fitness: 226395506 | sem melhora há 3 geração(ões)
2026-08-28 04:07:35 | Geração 21/250 — melhor fitness: 226116877 | sem melhora há 0 geração(ões)
2026-08-28 04:07:53 | Geração 22/250 — melhor fitness: 225163882 | sem melhora há 0 geração(ões)
2026-08-28 04:08:10 | Geração 23/250 — melhor fitness: 222737684 | sem melhora há 0 geração(ões)
2026-08-28 04:08:28 | Geração 24/250 — melhor fitness: 222737684 | sem melhora há 1 geração(ões)
2026-08-28 04:08:45 | Geração 25/250 — melhor fitness: 222737684 | sem melhora há 2 geração(ões)
2026-08-28 04:09:02 | Geração 26/250 — melhor fitness: 222737684 | sem melhora há 3 geração(ões)
2026-08-28 04:09:19 | Geração 27/250 — melhor fitness: 222224824 | sem melhora há 0 geração(ões)
2026-08-28 04:09:36 | Geração 28/250 — melhor fitness: 222224824 | sem melhora há 1 geração(ões)
2026-08-28 04:09:54 | Geração 29/250 — melhor fitness: 222224824 | sem melhora há 2 geração(ões)
2026-08-28 04:10:11 | Geração 30/250 — melhor fitness: 221405018 | sem melhora há 0 geração(ões)
2026-08-28 04:10:28 | Geração 31/250 — melhor fitness: 220754325 | sem melhora há 0 geração(ões)
2026-08-28 04:10:45 | Geração 32/250 — melhor fitness: 220754325 | sem melhora há 1 geração(ões)
2026-08-28 04:11:02 | Geração 33/250 — melhor fitness: 220754325 | sem melhora há 2 geração(ões)
2026-08-28 04:11:20 | Geração 34/250 — melhor fitness: 220754325 | sem melhora há 3 geração(ões)
2026-08-28 04:11:37 | Geração 35/250 — melhor fitness: 218061855 | sem melhora há 0 geração(ões)
2026-08-28 04:11:54 | Geração 36/250 — melhor fitness: 218061855 | sem melhora há 1 geração(ões)
2026-08-28 04:12:10 | Geração 37/250 — melhor fitness: 218061855 | sem melhora há 2 geração(ões)
2026-08-28 04:12:28 | Geração 38/250 — melhor fitness: 218061855 | sem melhora há 3 geração(ões)
