2026-09-04 00:32:13 | ======================================================================
2026-09-04 00:32:13 | Iniciando tarefa — servidor3_tarefa90 | k=27 | seed=42
2026-09-04 00:32:13 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 200, 'elitism_size': 8, 'tournament_size': 5, 'num_generations': 150}
2026-09-04 00:32:15 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-04 00:32:24 | Geração 1/150 — melhor fitness: 255255744 | sem melhora há 0 geração(ões)
2026-09-04 00:32:33 | Geração 2/150 — melhor fitness: 251580201 | sem melhora há 0 geração(ões)
2026-09-04 00:32:43 | Geração 3/150 — melhor fitness: 251580201 | sem melhora há 1 geração(ões)
2026-09-04 00:32:52 | Geração 4/150 — melhor fitness: 251580201 | sem melhora há 2 geração(ões)
2026-09-04 00:33:00 | Geração 5/150 — melhor fitness: 245836603 | sem melhora há 0 geração(ões)
2026-09-04 00:33:09 | Geração 6/150 — melhor fitness: 245534685 | sem melhora há 0 geração(ões)
2026-09-04 00:33:19 | Geração 7/150 — melhor fitness: 245534685 | sem melhora há 1 geração(ões)
2026-09-04 00:33:28 | Geração 8/150 — melhor fitness: 244297052 | sem melhora há 0 geração(ões)
2026-09-04 00:33:38 | Geração 9/150 — melhor fitness: 240405314 | sem melhora há 0 geração(ões)
2026-09-04 00:33:47 | Geração 10/150 — melhor fitness: 238716564 | sem melhora há 0 geração(ões)
2026-09-04 00:33:56 | Geração 11/150 — melhor fitness: 238716564 | sem melhora há 1 geração(ões)
2026-09-04 00:34:05 | Geração 12/150 — melhor fitness: 238716564 | sem melhora há 2 geração(ões)
2026-09-04 00:34:14 | Geração 13/150 — melhor fitness: 238716564 | sem melhora há 3 geração(ões)
2026-09-04 00:34:24 | Geração 14/150 — melhor fitness: 238716564 | sem melhora há 4 geração(ões)
2026-09-04 00:34:32 | Geração 15/150 — melhor fitness: 237894083 | sem melhora há 0 geração(ões)
2026-09-04 00:34:40 | Geração 16/150 — melhor fitness: 237894083 | sem melhora há 1 geração(ões)
2026-09-04 00:34:49 | Geração 17/150 — melhor fitness: 236802522 | sem melhora há 0 geração(ões)
2026-09-04 00:34:58 | Geração 18/150 — melhor fitness: 236802522 | sem melhora há 1 geração(ões)
2026-09-04 00:35:07 | Geração 19/150 — melhor fitness: 236802522 | sem melhora há 2 geração(ões)
2026-09-04 00:35:16 | Geração 20/150 — melhor fitness: 233410757 | sem melhora há 0 geração(ões)
2026-09-04 00:35:25 | Geração 21/150 — melhor fitness: 233410757 | sem melhora há 1 geração(ões)
2026-09-04 00:35:35 | Geração 22/150 — melhor fitness: 233410757 | sem melhora há 2 geração(ões)
2026-09-04 00:35:43 | Geração 23/150 — melhor fitness: 233410757 | sem melhora há 3 geração(ões)
2026-09-04 00:35:52 | Geração 24/150 — melhor fitness: 232205977 | sem melhora há 0 geração(ões)
2026-09-04 00:36:01 | Geração 25/150 — melhor fitness: 232205977 | sem melhora há 1 geração(ões)
2026-09-04 00:36:10 | Geração 26/150 — melhor fitness: 232205977 | sem melhora há 2 geração(ões)
2026-09-04 00:36:19 | Geração 27/150 — melhor fitness: 231246094 | sem melhora há 0 geração(ões)
2026-09-04 00:36:28 | Geração 28/150 — melhor fitness: 231246094 | sem melhora há 1 geração(ões)
2026-09-04 00:36:37 | Geração 29/150 — melhor fitness: 231246094 | sem melhora há 2 geração(ões)
2026-09-04 00:36:46 | Geração 30/150 — melhor fitness: 231246094 | sem melhora há 3 geração(ões)
2026-09-04 00:36:55 | Geração 31/150 — melhor fitness: 231246094 | sem melhora há 4 geração(ões)
2026-09-04 00:37:04 | Geração 32/150 — melhor fitness: 231191980 | sem melhora há 0 geração(ões)
2026-09-04 00:37:13 | Geração 33/150 — melhor fitness: 231191980 | sem melhora há 1 geração(ões)
2026-09-04 00:37:22 | Geração 34/150 — melhor fitness: 231191980 | sem melhora há 2 geração(ões)
2026-09-04 00:37:31 | Geração 35/150 — melhor fitness: 231191980 | sem melhora há 3 geração(ões)
2026-09-04 00:37:41 | Geração 36/150 — melhor fitness: 231191980 | sem melhora há 4 geração(ões)
2026-09-04 00:37:49 | Geração 37/150 — melhor fitness: 231191980 | sem melhora há 5 geração(ões)
2026-09-04 00:37:58 | Geração 38/150 — melhor fitness: 231191980 | sem melhora há 6 geração(ões)
