2026-09-06 06:42:18 | ======================================================================
2026-09-06 06:42:18 | Iniciando tarefa — servidor0_tarefa539 | k=27 | seed=42
2026-09-06 06:42:18 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.08, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 10, 'num_generations': 350}
2026-09-06 06:42:21 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-06 06:42:40 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-06 06:42:59 | Geração 2/350 — melhor fitness: 250150455 | sem melhora há 0 geração(ões)
2026-09-06 06:43:18 | Geração 3/350 — melhor fitness: 248576836 | sem melhora há 0 geração(ões)
2026-09-06 06:43:37 | Geração 4/350 — melhor fitness: 247301016 | sem melhora há 0 geração(ões)
2026-09-06 06:43:57 | Geração 5/350 — melhor fitness: 247301016 | sem melhora há 1 geração(ões)
2026-09-06 06:44:16 | Geração 6/350 — melhor fitness: 241229094 | sem melhora há 0 geração(ões)
2026-09-06 06:44:36 | Geração 7/350 — melhor fitness: 237890543 | sem melhora há 0 geração(ões)
2026-09-06 06:44:54 | Geração 8/350 — melhor fitness: 235509220 | sem melhora há 0 geração(ões)
2026-09-06 06:45:14 | Geração 9/350 — melhor fitness: 235509220 | sem melhora há 1 geração(ões)
2026-09-06 06:45:33 | Geração 10/350 — melhor fitness: 233870722 | sem melhora há 0 geração(ões)
2026-09-06 06:45:52 | Geração 11/350 — melhor fitness: 230927351 | sem melhora há 0 geração(ões)
2026-09-06 06:46:12 | Geração 12/350 — melhor fitness: 228528541 | sem melhora há 0 geração(ões)
2026-09-06 06:46:31 | Geração 13/350 — melhor fitness: 228528541 | sem melhora há 1 geração(ões)
2026-09-06 06:46:51 | Geração 14/350 — melhor fitness: 228226024 | sem melhora há 0 geração(ões)
2026-09-06 06:47:10 | Geração 15/350 — melhor fitness: 228226024 | sem melhora há 1 geração(ões)
2026-09-06 06:47:30 | Geração 16/350 — melhor fitness: 227374728 | sem melhora há 0 geração(ões)
2026-09-06 06:47:49 | Geração 17/350 — melhor fitness: 223924227 | sem melhora há 0 geração(ões)
2026-09-06 06:48:08 | Geração 18/350 — melhor fitness: 223733931 | sem melhora há 0 geração(ões)
2026-09-06 06:48:28 | Geração 19/350 — melhor fitness: 223170557 | sem melhora há 0 geração(ões)
2026-09-06 06:48:48 | Geração 20/350 — melhor fitness: 222732193 | sem melhora há 0 geração(ões)
2026-09-06 06:49:06 | Geração 21/350 — melhor fitness: 221973384 | sem melhora há 0 geração(ões)
2026-09-06 06:49:24 | Geração 22/350 — melhor fitness: 220973126 | sem melhora há 0 geração(ões)
2026-09-06 06:49:45 | Geração 23/350 — melhor fitness: 220973126 | sem melhora há 1 geração(ões)
2026-09-06 06:50:04 | Geração 24/350 — melhor fitness: 220973126 | sem melhora há 2 geração(ões)
2026-09-06 06:50:24 | Geração 25/350 — melhor fitness: 220973126 | sem melhora há 3 geração(ões)
2026-09-06 06:50:42 | Geração 26/350 — melhor fitness: 220340229 | sem melhora há 0 geração(ões)
2026-09-06 06:51:00 | Geração 27/350 — melhor fitness: 220340229 | sem melhora há 1 geração(ões)
2026-09-06 06:51:20 | Geração 28/350 — melhor fitness: 220291380 | sem melhora há 0 geração(ões)
2026-09-06 06:51:39 | Geração 29/350 — melhor fitness: 220278364 | sem melhora há 0 geração(ões)
2026-09-06 06:51:58 | Geração 30/350 — melhor fitness: 219596618 | sem melhora há 0 geração(ões)
2026-09-06 06:52:17 | Geração 31/350 — melhor fitness: 219596618 | sem melhora há 1 geração(ões)
2026-09-06 06:52:36 | Geração 32/350 — melhor fitness: 219596618 | sem melhora há 2 geração(ões)
2026-09-06 06:52:56 | Geração 33/350 — melhor fitness: 219596618 | sem melhora há 3 geração(ões)
2026-09-06 06:53:16 | Geração 34/350 — melhor fitness: 218638283 | sem melhora há 0 geração(ões)
2026-09-06 06:53:36 | Geração 35/350 — melhor fitness: 218638283 | sem melhora há 1 geração(ões)
2026-09-06 06:53:54 | Geração 36/350 — melhor fitness: 218638283 | sem melhora há 2 geração(ões)
2026-09-06 06:54:13 | Geração 37/350 — melhor fitness: 216240696 | sem melhora há 0 geração(ões)
2026-09-06 06:54:31 | Geração 38/350 — melhor fitness: 216240696 | sem melhora há 1 geração(ões)
2026-09-06 06:54:51 | Geração 39/350 — melhor fitness: 216178831 | sem melhora há 0 geração(ões)
2026-09-06 06:55:11 | Geração 40/350 — melhor fitness: 216178831 | sem melhora há 1 geração(ões)
2026-09-06 06:55:31 | Geração 41/350 — melhor fitness: 216145144 | sem melhora há 0 geração(ões)
2026-09-06 06:55:51 | Geração 42/350 — melhor fitness: 216145144 | sem melhora há 1 geração(ões)
2026-09-06 06:56:10 | Geração 43/350 — melhor fitness: 216145144 | sem melhora há 2 geração(ões)
2026-09-06 06:56:29 | Geração 44/350 — melhor fitness: 216126993 | sem melhora há 0 geração(ões)
2026-09-06 06:56:50 | Geração 45/350 — melhor fitness: 216126993 | sem melhora há 1 geração(ões)
2026-09-06 06:57:08 | Geração 46/350 — melhor fitness: 215219312 | sem melhora há 0 geração(ões)
2026-09-06 06:57:27 | Geração 47/350 — melhor fitness: 215219312 | sem melhora há 1 geração(ões)
2026-09-06 06:57:46 | Geração 48/350 — melhor fitness: 215219312 | sem melhora há 2 geração(ões)
2026-09-06 06:58:06 | Geração 49/350 — melhor fitness: 215219312 | sem melhora há 3 geração(ões)
2026-09-06 06:58:25 | Geração 50/350 — melhor fitness: 215219312 | sem melhora há 4 geração(ões)
2026-09-06 06:58:44 | Geração 51/350 — melhor fitness: 215219312 | sem melhora há 5 geração(ões)
2026-09-06 06:59:05 | Geração 52/350 — melhor fitness: 215219312 | sem melhora há 6 geração(ões)
2026-09-06 06:59:24 | Geração 53/350 — melhor fitness: 215219312 | sem melhora há 7 geração(ões)
2026-09-06 06:59:43 | Geração 54/350 — melhor fitness: 213882678 | sem melhora há 0 geração(ões)
