2026-08-28 15:17:46 | ======================================================================
2026-08-28 15:17:46 | Iniciando tarefa — servidor2_tarefa559 | k=27 | seed=42
2026-08-28 15:17:46 | Hiperparâmetros: {'crossover_rate': 0.9, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 250}
2026-08-28 15:17:51 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-28 15:18:09 | Geração 1/250 — melhor fitness: 249110509 | sem melhora há 0 geração(ões)
2026-08-28 15:18:25 | Geração 2/250 — melhor fitness: 249110509 | sem melhora há 1 geração(ões)
2026-08-28 15:18:43 | Geração 3/250 — melhor fitness: 244051409 | sem melhora há 0 geração(ões)
2026-08-28 15:19:00 | Geração 4/250 — melhor fitness: 244051409 | sem melhora há 1 geração(ões)
2026-08-28 15:19:17 | Geração 5/250 — melhor fitness: 244051409 | sem melhora há 2 geração(ões)
2026-08-28 15:19:33 | Geração 6/250 — melhor fitness: 238213693 | sem melhora há 0 geração(ões)
2026-08-28 15:19:50 | Geração 7/250 — melhor fitness: 238213693 | sem melhora há 1 geração(ões)
2026-08-28 15:20:06 | Geração 8/250 — melhor fitness: 238213693 | sem melhora há 2 geração(ões)
2026-08-28 15:20:23 | Geração 9/250 — melhor fitness: 238213693 | sem melhora há 3 geração(ões)
2026-08-28 15:20:40 | Geração 10/250 — melhor fitness: 238213693 | sem melhora há 4 geração(ões)
2026-08-28 15:20:57 | Geração 11/250 — melhor fitness: 234577437 | sem melhora há 0 geração(ões)
2026-08-28 15:21:15 | Geração 12/250 — melhor fitness: 234577437 | sem melhora há 1 geração(ões)
2026-08-28 15:21:32 | Geração 13/250 — melhor fitness: 232879732 | sem melhora há 0 geração(ões)
2026-08-28 15:21:50 | Geração 14/250 — melhor fitness: 231484331 | sem melhora há 0 geração(ões)
2026-08-28 15:22:07 | Geração 15/250 — melhor fitness: 231484331 | sem melhora há 1 geração(ões)
2026-08-28 15:22:24 | Geração 16/250 — melhor fitness: 231484331 | sem melhora há 2 geração(ões)
2026-08-28 15:22:41 | Geração 17/250 — melhor fitness: 231484331 | sem melhora há 3 geração(ões)
2026-08-28 15:22:59 | Geração 18/250 — melhor fitness: 230971581 | sem melhora há 0 geração(ões)
2026-08-28 15:23:16 | Geração 19/250 — melhor fitness: 230971581 | sem melhora há 1 geração(ões)
2026-08-28 15:23:32 | Geração 20/250 — melhor fitness: 229208934 | sem melhora há 0 geração(ões)
2026-08-28 15:23:48 | Geração 21/250 — melhor fitness: 226061432 | sem melhora há 0 geração(ões)
