2026-09-07 20:15:20 | ======================================================================
2026-09-07 20:15:20 | Iniciando tarefa — servidor3_tarefa380 | k=27 | seed=42
2026-09-07 20:15:20 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 500, 'elitism_size': 4, 'tournament_size': 5, 'num_generations': 350}
2026-09-07 20:15:24 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-07 20:15:47 | Geração 1/350 — melhor fitness: 251075398 | sem melhora há 0 geração(ões)
2026-09-07 20:16:10 | Geração 2/350 — melhor fitness: 247458407 | sem melhora há 0 geração(ões)
2026-09-07 20:16:34 | Geração 3/350 — melhor fitness: 247458407 | sem melhora há 1 geração(ões)
2026-09-07 20:16:57 | Geração 4/350 — melhor fitness: 247458407 | sem melhora há 2 geração(ões)
2026-09-07 20:17:21 | Geração 5/350 — melhor fitness: 247458407 | sem melhora há 3 geração(ões)
2026-09-07 20:17:43 | Geração 6/350 — melhor fitness: 244300792 | sem melhora há 0 geração(ões)
2026-09-07 20:18:05 | Geração 7/350 — melhor fitness: 242516327 | sem melhora há 0 geração(ões)
2026-09-07 20:18:28 | Geração 8/350 — melhor fitness: 242193932 | sem melhora há 0 geração(ões)
2026-09-07 20:18:49 | Geração 9/350 — melhor fitness: 242193932 | sem melhora há 1 geração(ões)
2026-09-07 20:19:12 | Geração 10/350 — melhor fitness: 242193932 | sem melhora há 2 geração(ões)
2026-09-07 20:19:34 | Geração 11/350 — melhor fitness: 241790295 | sem melhora há 0 geração(ões)
2026-09-07 20:19:58 | Geração 12/350 — melhor fitness: 239490506 | sem melhora há 0 geração(ões)
2026-09-07 20:20:20 | Geração 13/350 — melhor fitness: 239490506 | sem melhora há 1 geração(ões)
2026-09-07 20:20:43 | Geração 14/350 — melhor fitness: 239490506 | sem melhora há 2 geração(ões)
2026-09-07 20:21:08 | Geração 15/350 — melhor fitness: 237697688 | sem melhora há 0 geração(ões)
2026-09-07 20:21:30 | Geração 16/350 — melhor fitness: 235278084 | sem melhora há 0 geração(ões)
2026-09-07 20:21:53 | Geração 17/350 — melhor fitness: 235278084 | sem melhora há 1 geração(ões)
2026-09-07 20:22:16 | Geração 18/350 — melhor fitness: 235278084 | sem melhora há 2 geração(ões)
2026-09-07 20:22:38 | Geração 19/350 — melhor fitness: 235278084 | sem melhora há 3 geração(ões)
2026-09-07 20:23:00 | Geração 20/350 — melhor fitness: 235278084 | sem melhora há 4 geração(ões)
2026-09-07 20:23:24 | Geração 21/350 — melhor fitness: 235278084 | sem melhora há 5 geração(ões)
2026-09-07 20:23:47 | Geração 22/350 — melhor fitness: 235278084 | sem melhora há 6 geração(ões)
2026-09-07 20:24:10 | Geração 23/350 — melhor fitness: 235091164 | sem melhora há 0 geração(ões)
2026-09-07 20:24:31 | Geração 24/350 — melhor fitness: 235091164 | sem melhora há 1 geração(ões)
2026-09-07 20:24:53 | Geração 25/350 — melhor fitness: 235091164 | sem melhora há 2 geração(ões)
2026-09-07 20:25:16 | Geração 26/350 — melhor fitness: 233890699 | sem melhora há 0 geração(ões)
2026-09-07 20:25:39 | Geração 27/350 — melhor fitness: 233890699 | sem melhora há 1 geração(ões)
2026-09-07 20:26:02 | Geração 28/350 — melhor fitness: 233890699 | sem melhora há 2 geração(ões)
2026-09-07 20:26:24 | Geração 29/350 — melhor fitness: 233890699 | sem melhora há 3 geração(ões)
2026-09-07 20:26:47 | Geração 30/350 — melhor fitness: 233890699 | sem melhora há 4 geração(ões)
2026-09-07 20:27:10 | Geração 31/350 — melhor fitness: 233890699 | sem melhora há 5 geração(ões)
2026-09-07 20:27:33 | Geração 32/350 — melhor fitness: 230605174 | sem melhora há 0 geração(ões)
2026-09-07 20:27:55 | Geração 33/350 — melhor fitness: 230605174 | sem melhora há 1 geração(ões)
2026-09-07 20:28:18 | Geração 34/350 — melhor fitness: 230605174 | sem melhora há 2 geração(ões)
2026-09-07 20:28:41 | Geração 35/350 — melhor fitness: 230409979 | sem melhora há 0 geração(ões)
2026-09-07 20:29:02 | Geração 36/350 — melhor fitness: 230409979 | sem melhora há 1 geração(ões)
2026-09-07 20:29:26 | Geração 37/350 — melhor fitness: 230409979 | sem melhora há 2 geração(ões)
2026-09-07 20:29:49 | Geração 38/350 — melhor fitness: 230409979 | sem melhora há 3 geração(ões)
2026-09-07 20:30:11 | Geração 39/350 — melhor fitness: 230409979 | sem melhora há 4 geração(ões)
2026-09-07 20:30:33 | Geração 40/350 — melhor fitness: 230409979 | sem melhora há 5 geração(ões)
2026-09-07 20:30:55 | Geração 41/350 — melhor fitness: 230409979 | sem melhora há 6 geração(ões)
2026-09-07 20:31:18 | Geração 42/350 — melhor fitness: 230409979 | sem melhora há 7 geração(ões)
2026-09-07 20:31:40 | Geração 43/350 — melhor fitness: 230409979 | sem melhora há 8 geração(ões)
2026-09-07 20:32:02 | Geração 44/350 — melhor fitness: 230409979 | sem melhora há 9 geração(ões)
2026-09-07 20:32:26 | Geração 45/350 — melhor fitness: 230409979 | sem melhora há 10 geração(ões)
2026-09-07 20:32:49 | Geração 46/350 — melhor fitness: 230409979 | sem melhora há 11 geração(ões)
2026-09-07 20:33:11 | Geração 47/350 — melhor fitness: 230409979 | sem melhora há 12 geração(ões)
2026-09-07 20:33:33 | Geração 48/350 — melhor fitness: 228018480 | sem melhora há 0 geração(ões)
2026-09-07 20:33:56 | Geração 49/350 — melhor fitness: 228018480 | sem melhora há 1 geração(ões)
2026-09-07 20:34:19 | Geração 50/350 — melhor fitness: 223629534 | sem melhora há 0 geração(ões)
2026-09-07 20:34:40 | Geração 51/350 — melhor fitness: 223629534 | sem melhora há 1 geração(ões)
2026-09-07 20:35:03 | Geração 52/350 — melhor fitness: 223629534 | sem melhora há 2 geração(ões)
2026-09-07 20:35:26 | Geração 53/350 — melhor fitness: 223629534 | sem melhora há 3 geração(ões)
2026-09-07 20:35:49 | Geração 54/350 — melhor fitness: 223629534 | sem melhora há 4 geração(ões)
2026-09-07 20:36:11 | Geração 55/350 — melhor fitness: 223629534 | sem melhora há 5 geração(ões)
2026-09-07 20:36:34 | Geração 56/350 — melhor fitness: 223629534 | sem melhora há 6 geração(ões)
2026-09-07 20:36:56 | Geração 57/350 — melhor fitness: 223629534 | sem melhora há 7 geração(ões)
2026-09-07 20:37:19 | Geração 58/350 — melhor fitness: 223629534 | sem melhora há 8 geração(ões)
2026-09-07 20:37:41 | Geração 59/350 — melhor fitness: 223629534 | sem melhora há 9 geração(ões)
2026-09-07 20:38:04 | Geração 60/350 — melhor fitness: 223629534 | sem melhora há 10 geração(ões)
2026-09-07 20:38:27 | Geração 61/350 — melhor fitness: 223629534 | sem melhora há 11 geração(ões)
2026-09-07 20:38:50 | Geração 62/350 — melhor fitness: 223629534 | sem melhora há 12 geração(ões)
2026-09-07 20:39:14 | Geração 63/350 — melhor fitness: 223629534 | sem melhora há 13 geração(ões)
2026-09-07 20:39:37 | Geração 64/350 — melhor fitness: 223629534 | sem melhora há 14 geração(ões)
2026-09-07 20:40:00 | Geração 65/350 — melhor fitness: 223629534 | sem melhora há 15 geração(ões)
2026-09-07 20:40:21 | Geração 66/350 — melhor fitness: 223629534 | sem melhora há 16 geração(ões)
2026-09-07 20:40:43 | Geração 67/350 — melhor fitness: 223629534 | sem melhora há 17 geração(ões)
2026-09-07 20:41:07 | Geração 68/350 — melhor fitness: 223629534 | sem melhora há 18 geração(ões)
2026-09-07 20:41:29 | Geração 69/350 — melhor fitness: 223629534 | sem melhora há 19 geração(ões)
2026-09-07 20:41:52 | Geração 70/350 — melhor fitness: 223629534 | sem melhora há 20 geração(ões)
2026-09-07 20:42:14 | Geração 71/350 — melhor fitness: 223629534 | sem melhora há 21 geração(ões)
2026-09-07 20:42:36 | Geração 72/350 — melhor fitness: 223629534 | sem melhora há 22 geração(ões)
2026-09-07 20:43:00 | Geração 73/350 — melhor fitness: 223629534 | sem melhora há 23 geração(ões)
2026-09-07 20:43:23 | Geração 74/350 — melhor fitness: 223629534 | sem melhora há 24 geração(ões)
2026-09-07 20:43:46 | Geração 75/350 — melhor fitness: 223075795 | sem melhora há 0 geração(ões)
2026-09-07 20:44:08 | Geração 76/350 — melhor fitness: 223075795 | sem melhora há 1 geração(ões)
2026-09-07 20:44:31 | Geração 77/350 — melhor fitness: 223075795 | sem melhora há 2 geração(ões)
2026-09-07 20:44:53 | Geração 78/350 — melhor fitness: 223075795 | sem melhora há 3 geração(ões)
2026-09-07 20:45:16 | Geração 79/350 — melhor fitness: 223075795 | sem melhora há 4 geração(ões)
2026-09-07 20:45:39 | Geração 80/350 — melhor fitness: 223075795 | sem melhora há 5 geração(ões)
2026-09-07 20:46:02 | Geração 81/350 — melhor fitness: 223075795 | sem melhora há 6 geração(ões)
2026-09-07 20:46:25 | Geração 82/350 — melhor fitness: 223075795 | sem melhora há 7 geração(ões)
2026-09-07 20:46:48 | Geração 83/350 — melhor fitness: 223075795 | sem melhora há 8 geração(ões)
2026-09-07 20:47:10 | Geração 84/350 — melhor fitness: 223075795 | sem melhora há 9 geração(ões)
2026-09-07 20:47:33 | Geração 85/350 — melhor fitness: 223075795 | sem melhora há 10 geração(ões)
2026-09-07 20:47:56 | Geração 86/350 — melhor fitness: 223075795 | sem melhora há 11 geração(ões)
2026-09-07 20:48:19 | Geração 87/350 — melhor fitness: 223075795 | sem melhora há 12 geração(ões)
2026-09-07 20:48:42 | Geração 88/350 — melhor fitness: 223075795 | sem melhora há 13 geração(ões)
2026-09-07 20:49:04 | Geração 89/350 — melhor fitness: 223075795 | sem melhora há 14 geração(ões)
2026-09-07 20:49:28 | Geração 90/350 — melhor fitness: 223075795 | sem melhora há 15 geração(ões)
2026-09-07 20:49:50 | Geração 91/350 — melhor fitness: 223075795 | sem melhora há 16 geração(ões)
2026-09-07 20:50:12 | Geração 92/350 — melhor fitness: 223075795 | sem melhora há 17 geração(ões)
2026-09-07 20:50:35 | Geração 93/350 — melhor fitness: 223075795 | sem melhora há 18 geração(ões)
2026-09-07 20:50:58 | Geração 94/350 — melhor fitness: 223075795 | sem melhora há 19 geração(ões)
2026-09-07 20:51:21 | Geração 95/350 — melhor fitness: 223075795 | sem melhora há 20 geração(ões)
2026-09-07 20:51:45 | Geração 96/350 — melhor fitness: 223075795 | sem melhora há 21 geração(ões)
2026-09-07 20:52:06 | Geração 97/350 — melhor fitness: 223075795 | sem melhora há 22 geração(ões)
2026-09-07 20:52:28 | Geração 98/350 — melhor fitness: 223075795 | sem melhora há 23 geração(ões)
