2026-08-31 15:06:36 | ======================================================================
2026-08-31 15:06:36 | Iniciando tarefa — servidor2_tarefa86 | k=27 | seed=42
2026-08-31 15:06:36 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 200, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 350}
2026-08-31 15:06:38 | Geração 0 (inicial) — melhor fitness: 266064494
2026-08-31 15:06:47 | Geração 1/350 — melhor fitness: 262164319 | sem melhora há 0 geração(ões)
2026-08-31 15:06:57 | Geração 2/350 — melhor fitness: 248592994 | sem melhora há 0 geração(ões)
2026-08-31 15:07:06 | Geração 3/350 — melhor fitness: 248592994 | sem melhora há 1 geração(ões)
2026-08-31 15:07:15 | Geração 4/350 — melhor fitness: 243697612 | sem melhora há 0 geração(ões)
2026-08-31 15:07:24 | Geração 5/350 — melhor fitness: 243471690 | sem melhora há 0 geração(ões)
2026-08-31 15:07:33 | Geração 6/350 — melhor fitness: 243471690 | sem melhora há 1 geração(ões)
2026-08-31 15:07:42 | Geração 7/350 — melhor fitness: 242133551 | sem melhora há 0 geração(ões)
2026-08-31 15:07:52 | Geração 8/350 — melhor fitness: 240055244 | sem melhora há 0 geração(ões)
2026-08-31 15:08:02 | Geração 9/350 — melhor fitness: 237142872 | sem melhora há 0 geração(ões)
2026-08-31 15:08:11 | Geração 10/350 — melhor fitness: 237142872 | sem melhora há 1 geração(ões)
2026-08-31 15:08:20 | Geração 11/350 — melhor fitness: 234046456 | sem melhora há 0 geração(ões)
2026-08-31 15:08:29 | Geração 12/350 — melhor fitness: 234046456 | sem melhora há 1 geração(ões)
2026-08-31 15:08:39 | Geração 13/350 — melhor fitness: 234046456 | sem melhora há 2 geração(ões)
2026-08-31 15:08:47 | Geração 14/350 — melhor fitness: 233387368 | sem melhora há 0 geração(ões)
2026-08-31 15:08:56 | Geração 15/350 — melhor fitness: 233387368 | sem melhora há 1 geração(ões)
2026-08-31 15:09:05 | Geração 16/350 — melhor fitness: 233387368 | sem melhora há 2 geração(ões)
2026-08-31 15:09:14 | Geração 17/350 — melhor fitness: 229086041 | sem melhora há 0 geração(ões)
2026-08-31 15:09:24 | Geração 18/350 — melhor fitness: 229086041 | sem melhora há 1 geração(ões)
2026-08-31 15:09:33 | Geração 19/350 — melhor fitness: 229086041 | sem melhora há 2 geração(ões)
2026-08-31 15:09:42 | Geração 20/350 — melhor fitness: 229086041 | sem melhora há 3 geração(ões)
2026-08-31 15:09:51 | Geração 21/350 — melhor fitness: 229086041 | sem melhora há 4 geração(ões)
2026-08-31 15:10:00 | Geração 22/350 — melhor fitness: 229086041 | sem melhora há 5 geração(ões)
2026-08-31 15:10:09 | Geração 23/350 — melhor fitness: 229086041 | sem melhora há 6 geração(ões)
