2026-08-29 00:14:21 | ======================================================================
2026-08-29 00:14:21 | Iniciando tarefa — servidor2_tarefa35 | k=27 | seed=42
2026-08-29 00:14:21 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.08, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 10, 'num_generations': 350}
2026-08-29 00:14:24 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-29 00:14:34 | Geração 1/350 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-29 00:14:44 | Geração 2/350 — melhor fitness: 249473109 | sem melhora há 0 geração(ões)
2026-08-29 00:14:55 | Geração 3/350 — melhor fitness: 245876454 | sem melhora há 0 geração(ões)
2026-08-29 00:15:05 | Geração 4/350 — melhor fitness: 243851266 | sem melhora há 0 geração(ões)
2026-08-29 00:15:15 | Geração 5/350 — melhor fitness: 243080006 | sem melhora há 0 geração(ões)
2026-08-29 00:15:25 | Geração 6/350 — melhor fitness: 240393031 | sem melhora há 0 geração(ões)
2026-08-29 00:15:35 | Geração 7/350 — melhor fitness: 240393031 | sem melhora há 1 geração(ões)
2026-08-29 00:15:45 | Geração 8/350 — melhor fitness: 237035074 | sem melhora há 0 geração(ões)
2026-08-29 00:15:56 | Geração 9/350 — melhor fitness: 236465930 | sem melhora há 0 geração(ões)
2026-08-29 00:16:06 | Geração 10/350 — melhor fitness: 232559977 | sem melhora há 0 geração(ões)
2026-08-29 00:16:16 | Geração 11/350 — melhor fitness: 230995963 | sem melhora há 0 geração(ões)
2026-08-29 00:16:26 | Geração 12/350 — melhor fitness: 230723330 | sem melhora há 0 geração(ões)
2026-08-29 00:16:37 | Geração 13/350 — melhor fitness: 228976940 | sem melhora há 0 geração(ões)
2026-08-29 00:16:47 | Geração 14/350 — melhor fitness: 228225047 | sem melhora há 0 geração(ões)
2026-08-29 00:16:57 | Geração 15/350 — melhor fitness: 227942240 | sem melhora há 0 geração(ões)
2026-08-29 00:17:07 | Geração 16/350 — melhor fitness: 226486515 | sem melhora há 0 geração(ões)
2026-08-29 00:17:17 | Geração 17/350 — melhor fitness: 225378037 | sem melhora há 0 geração(ões)
2026-08-29 00:17:27 | Geração 18/350 — melhor fitness: 224997942 | sem melhora há 0 geração(ões)
2026-08-29 00:17:37 | Geração 19/350 — melhor fitness: 223379504 | sem melhora há 0 geração(ões)
2026-08-29 00:17:47 | Geração 20/350 — melhor fitness: 223379504 | sem melhora há 1 geração(ões)
2026-08-29 00:17:57 | Geração 21/350 — melhor fitness: 223379504 | sem melhora há 2 geração(ões)
2026-08-29 00:18:08 | Geração 22/350 — melhor fitness: 221840592 | sem melhora há 0 geração(ões)
2026-08-29 00:18:18 | Geração 23/350 — melhor fitness: 221840592 | sem melhora há 1 geração(ões)
2026-08-29 00:18:28 | Geração 24/350 — melhor fitness: 221840592 | sem melhora há 2 geração(ões)
2026-08-29 00:18:38 | Geração 25/350 — melhor fitness: 221766179 | sem melhora há 0 geração(ões)
2026-08-29 00:18:48 | Geração 26/350 — melhor fitness: 221766179 | sem melhora há 1 geração(ões)
2026-08-29 00:18:58 | Geração 27/350 — melhor fitness: 221666404 | sem melhora há 0 geração(ões)
2026-08-29 00:19:08 | Geração 28/350 — melhor fitness: 221666404 | sem melhora há 1 geração(ões)
2026-08-29 00:19:18 | Geração 29/350 — melhor fitness: 221666404 | sem melhora há 2 geração(ões)
2026-08-29 00:19:28 | Geração 30/350 — melhor fitness: 221666404 | sem melhora há 3 geração(ões)
2026-08-29 00:19:38 | Geração 31/350 — melhor fitness: 220353364 | sem melhora há 0 geração(ões)
2026-08-29 00:19:48 | Geração 32/350 — melhor fitness: 220353364 | sem melhora há 1 geração(ões)
2026-08-29 00:19:58 | Geração 33/350 — melhor fitness: 220174180 | sem melhora há 0 geração(ões)
2026-08-29 00:20:08 | Geração 34/350 — melhor fitness: 220174180 | sem melhora há 1 geração(ões)
2026-08-29 00:20:18 | Geração 35/350 — melhor fitness: 220174180 | sem melhora há 2 geração(ões)
2026-08-29 00:20:28 | Geração 36/350 — melhor fitness: 220174180 | sem melhora há 3 geração(ões)
2026-08-29 00:20:38 | Geração 37/350 — melhor fitness: 220174180 | sem melhora há 4 geração(ões)
2026-08-29 00:20:48 | Geração 38/350 — melhor fitness: 219614165 | sem melhora há 0 geração(ões)
2026-08-29 00:20:59 | Geração 39/350 — melhor fitness: 219498016 | sem melhora há 0 geração(ões)
2026-08-29 00:21:09 | Geração 40/350 — melhor fitness: 219498016 | sem melhora há 1 geração(ões)
2026-08-29 00:21:19 | Geração 41/350 — melhor fitness: 218398075 | sem melhora há 0 geração(ões)
2026-08-29 00:21:29 | Geração 42/350 — melhor fitness: 218398075 | sem melhora há 1 geração(ões)
2026-08-29 00:21:40 | Geração 43/350 — melhor fitness: 218398075 | sem melhora há 2 geração(ões)
2026-08-29 00:21:50 | Geração 44/350 — melhor fitness: 218155140 | sem melhora há 0 geração(ões)
2026-08-29 00:22:00 | Geração 45/350 — melhor fitness: 218155140 | sem melhora há 1 geração(ões)
2026-08-29 00:22:11 | Geração 46/350 — melhor fitness: 218155140 | sem melhora há 2 geração(ões)
2026-08-29 00:22:21 | Geração 47/350 — melhor fitness: 218155140 | sem melhora há 3 geração(ões)
2026-08-29 00:22:31 | Geração 48/350 — melhor fitness: 218096637 | sem melhora há 0 geração(ões)
2026-08-29 00:22:42 | Geração 49/350 — melhor fitness: 217478890 | sem melhora há 0 geração(ões)
2026-08-29 00:22:52 | Geração 50/350 — melhor fitness: 217478890 | sem melhora há 1 geração(ões)
2026-08-29 00:23:03 | Geração 51/350 — melhor fitness: 217478890 | sem melhora há 2 geração(ões)
