2026-09-03 18:16:34 | ======================================================================
2026-09-03 18:16:34 | Iniciando tarefa — servidor3_tarefa372 | k=27 | seed=42
2026-09-03 18:16:34 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.12, 'population_size': 300, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 150}
2026-09-03 18:16:37 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-03 18:16:50 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-03 18:17:04 | Geração 2/150 — melhor fitness: 252710313 | sem melhora há 0 geração(ões)
2026-09-03 18:17:18 | Geração 3/150 — melhor fitness: 252710313 | sem melhora há 1 geração(ões)
2026-09-03 18:17:32 | Geração 4/150 — melhor fitness: 247057742 | sem melhora há 0 geração(ões)
2026-09-03 18:17:46 | Geração 5/150 — melhor fitness: 247057742 | sem melhora há 1 geração(ões)
2026-09-03 18:18:01 | Geração 6/150 — melhor fitness: 238975684 | sem melhora há 0 geração(ões)
2026-09-03 18:18:15 | Geração 7/150 — melhor fitness: 238348706 | sem melhora há 0 geração(ões)
2026-09-03 18:18:29 | Geração 8/150 — melhor fitness: 238348706 | sem melhora há 1 geração(ões)
2026-09-03 18:18:42 | Geração 9/150 — melhor fitness: 238348706 | sem melhora há 2 geração(ões)
2026-09-03 18:18:55 | Geração 10/150 — melhor fitness: 238348706 | sem melhora há 3 geração(ões)
2026-09-03 18:19:09 | Geração 11/150 — melhor fitness: 232801507 | sem melhora há 0 geração(ões)
2026-09-03 18:19:22 | Geração 12/150 — melhor fitness: 232801507 | sem melhora há 1 geração(ões)
2026-09-03 18:19:35 | Geração 13/150 — melhor fitness: 232171957 | sem melhora há 0 geração(ões)
2026-09-03 18:19:48 | Geração 14/150 — melhor fitness: 230769100 | sem melhora há 0 geração(ões)
2026-09-03 18:20:02 | Geração 15/150 — melhor fitness: 230769100 | sem melhora há 1 geração(ões)
2026-09-03 18:20:16 | Geração 16/150 — melhor fitness: 229900851 | sem melhora há 0 geração(ões)
2026-09-03 18:20:30 | Geração 17/150 — melhor fitness: 229900851 | sem melhora há 1 geração(ões)
2026-09-03 18:20:44 | Geração 18/150 — melhor fitness: 229900851 | sem melhora há 2 geração(ões)
2026-09-03 18:20:57 | Geração 19/150 — melhor fitness: 229900851 | sem melhora há 3 geração(ões)
2026-09-03 18:21:10 | Geração 20/150 — melhor fitness: 229900851 | sem melhora há 4 geração(ões)
2026-09-03 18:21:23 | Geração 21/150 — melhor fitness: 229553662 | sem melhora há 0 geração(ões)
2026-09-03 18:21:36 | Geração 22/150 — melhor fitness: 226417435 | sem melhora há 0 geração(ões)
2026-09-03 18:21:49 | Geração 23/150 — melhor fitness: 226417435 | sem melhora há 1 geração(ões)
2026-09-03 18:22:04 | Geração 24/150 — melhor fitness: 226417435 | sem melhora há 2 geração(ões)
2026-09-03 18:22:16 | Geração 25/150 — melhor fitness: 226417435 | sem melhora há 3 geração(ões)
2026-09-03 18:22:29 | Geração 26/150 — melhor fitness: 226417435 | sem melhora há 4 geração(ões)
2026-09-03 18:22:43 | Geração 27/150 — melhor fitness: 226417435 | sem melhora há 5 geração(ões)
2026-09-03 18:22:56 | Geração 28/150 — melhor fitness: 226417435 | sem melhora há 6 geração(ões)
2026-09-03 18:23:10 | Geração 29/150 — melhor fitness: 225653639 | sem melhora há 0 geração(ões)
2026-09-03 18:23:24 | Geração 30/150 — melhor fitness: 224971387 | sem melhora há 0 geração(ões)
2026-09-03 18:23:37 | Geração 31/150 — melhor fitness: 224971387 | sem melhora há 1 geração(ões)
2026-09-03 18:23:51 | Geração 32/150 — melhor fitness: 224971387 | sem melhora há 2 geração(ões)
2026-09-03 18:24:04 | Geração 33/150 — melhor fitness: 224971387 | sem melhora há 3 geração(ões)
2026-09-03 18:24:18 | Geração 34/150 — melhor fitness: 224971387 | sem melhora há 4 geração(ões)
2026-09-03 18:24:31 | Geração 35/150 — melhor fitness: 224087740 | sem melhora há 0 geração(ões)
2026-09-03 18:24:45 | Geração 36/150 — melhor fitness: 222256857 | sem melhora há 0 geração(ões)
2026-09-03 18:24:58 | Geração 37/150 — melhor fitness: 222256857 | sem melhora há 1 geração(ões)
2026-09-03 18:25:12 | Geração 38/150 — melhor fitness: 222256857 | sem melhora há 2 geração(ões)
2026-09-03 18:25:26 | Geração 39/150 — melhor fitness: 222256857 | sem melhora há 3 geração(ões)
2026-09-03 18:25:39 | Geração 40/150 — melhor fitness: 222256857 | sem melhora há 4 geração(ões)
2026-09-03 18:25:53 | Geração 41/150 — melhor fitness: 222130943 | sem melhora há 0 geração(ões)
2026-09-03 18:26:07 | Geração 42/150 — melhor fitness: 222130943 | sem melhora há 1 geração(ões)
2026-09-03 18:26:21 | Geração 43/150 — melhor fitness: 222130943 | sem melhora há 2 geração(ões)
2026-09-03 18:26:36 | Geração 44/150 — melhor fitness: 222130943 | sem melhora há 3 geração(ões)
2026-09-03 18:26:49 | Geração 45/150 — melhor fitness: 222130943 | sem melhora há 4 geração(ões)
2026-09-03 18:27:03 | Geração 46/150 — melhor fitness: 222130943 | sem melhora há 5 geração(ões)
2026-09-03 18:27:16 | Geração 47/150 — melhor fitness: 222130943 | sem melhora há 6 geração(ões)
