2026-08-30 15:43:59 | ======================================================================
2026-08-30 15:43:59 | Iniciando tarefa — servidor2_tarefa315 | k=27 | seed=42
2026-08-30 15:43:59 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 150}
2026-08-30 15:44:04 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 15:44:21 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-30 15:44:38 | Geração 2/150 — melhor fitness: 251313126 | sem melhora há 0 geração(ões)
2026-08-30 15:44:55 | Geração 3/150 — melhor fitness: 251313126 | sem melhora há 1 geração(ões)
2026-08-30 15:45:13 | Geração 4/150 — melhor fitness: 250621624 | sem melhora há 0 geração(ões)
2026-08-30 15:45:29 | Geração 5/150 — melhor fitness: 246012171 | sem melhora há 0 geração(ões)
2026-08-30 15:45:46 | Geração 6/150 — melhor fitness: 246012171 | sem melhora há 1 geração(ões)
2026-08-30 15:46:03 | Geração 7/150 — melhor fitness: 243753318 | sem melhora há 0 geração(ões)
2026-08-30 15:46:20 | Geração 8/150 — melhor fitness: 241539906 | sem melhora há 0 geração(ões)
2026-08-30 15:46:37 | Geração 9/150 — melhor fitness: 239554768 | sem melhora há 0 geração(ões)
2026-08-30 15:46:53 | Geração 10/150 — melhor fitness: 239554768 | sem melhora há 1 geração(ões)
2026-08-30 15:47:11 | Geração 11/150 — melhor fitness: 237216614 | sem melhora há 0 geração(ões)
2026-08-30 15:47:27 | Geração 12/150 — melhor fitness: 237121852 | sem melhora há 0 geração(ões)
2026-08-30 15:47:44 | Geração 13/150 — melhor fitness: 237121852 | sem melhora há 1 geração(ões)
2026-08-30 15:48:02 | Geração 14/150 — melhor fitness: 235591915 | sem melhora há 0 geração(ões)
2026-08-30 15:48:19 | Geração 15/150 — melhor fitness: 232983945 | sem melhora há 0 geração(ões)
2026-08-30 15:48:36 | Geração 16/150 — melhor fitness: 232983945 | sem melhora há 1 geração(ões)
2026-08-30 15:48:53 | Geração 17/150 — melhor fitness: 228902734 | sem melhora há 0 geração(ões)
2026-08-30 15:49:11 | Geração 18/150 — melhor fitness: 228902734 | sem melhora há 1 geração(ões)
2026-08-30 15:49:28 | Geração 19/150 — melhor fitness: 228902734 | sem melhora há 2 geração(ões)
2026-08-30 15:49:45 | Geração 20/150 — melhor fitness: 228902734 | sem melhora há 3 geração(ões)
2026-08-30 15:50:01 | Geração 21/150 — melhor fitness: 228902734 | sem melhora há 4 geração(ões)
2026-08-30 15:50:19 | Geração 22/150 — melhor fitness: 228902734 | sem melhora há 5 geração(ões)
