2026-09-02 06:03:05 | ======================================================================
2026-09-02 06:03:05 | Iniciando tarefa — servidor2_tarefa99 | k=27 | seed=42
2026-09-02 06:03:05 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.12, 'population_size': 200, 'elitism_size': 12, 'tournament_size': 5, 'num_generations': 150}
2026-09-02 06:03:07 | Geração 0 (inicial) — melhor fitness: 266064494
2026-09-02 06:03:16 | Geração 1/150 — melhor fitness: 255255744 | sem melhora há 0 geração(ões)
2026-09-02 06:03:25 | Geração 2/150 — melhor fitness: 251580201 | sem melhora há 0 geração(ões)
2026-09-02 06:03:34 | Geração 3/150 — melhor fitness: 251580201 | sem melhora há 1 geração(ões)
2026-09-02 06:03:42 | Geração 4/150 — melhor fitness: 247362380 | sem melhora há 0 geração(ões)
2026-09-02 06:03:51 | Geração 5/150 — melhor fitness: 246306942 | sem melhora há 0 geração(ões)
2026-09-02 06:04:00 | Geração 6/150 — melhor fitness: 246306942 | sem melhora há 1 geração(ões)
2026-09-02 06:04:09 | Geração 7/150 — melhor fitness: 246306942 | sem melhora há 2 geração(ões)
2026-09-02 06:04:18 | Geração 8/150 — melhor fitness: 239410130 | sem melhora há 0 geração(ões)
2026-09-02 06:04:28 | Geração 9/150 — melhor fitness: 239410130 | sem melhora há 1 geração(ões)
2026-09-02 06:04:37 | Geração 10/150 — melhor fitness: 236809822 | sem melhora há 0 geração(ões)
2026-09-02 06:04:46 | Geração 11/150 — melhor fitness: 236798722 | sem melhora há 0 geração(ões)
2026-09-02 06:04:55 | Geração 12/150 — melhor fitness: 236798722 | sem melhora há 1 geração(ões)
2026-09-02 06:05:04 | Geração 13/150 — melhor fitness: 232920493 | sem melhora há 0 geração(ões)
2026-09-02 06:05:13 | Geração 14/150 — melhor fitness: 232920493 | sem melhora há 1 geração(ões)
2026-09-02 06:05:21 | Geração 15/150 — melhor fitness: 232920493 | sem melhora há 2 geração(ões)
2026-09-02 06:05:30 | Geração 16/150 — melhor fitness: 232920493 | sem melhora há 3 geração(ões)
2026-09-02 06:05:38 | Geração 17/150 — melhor fitness: 232920493 | sem melhora há 4 geração(ões)
2026-09-02 06:05:47 | Geração 18/150 — melhor fitness: 232920493 | sem melhora há 5 geração(ões)
2026-09-02 06:05:56 | Geração 19/150 — melhor fitness: 232775091 | sem melhora há 0 geração(ões)
2026-09-02 06:06:05 | Geração 20/150 — melhor fitness: 230229278 | sem melhora há 0 geração(ões)
2026-09-02 06:06:14 | Geração 21/150 — melhor fitness: 230229278 | sem melhora há 1 geração(ões)
2026-09-02 06:06:23 | Geração 22/150 — melhor fitness: 228589340 | sem melhora há 0 geração(ões)
2026-09-02 06:06:32 | Geração 23/150 — melhor fitness: 224140861 | sem melhora há 0 geração(ões)
2026-09-02 06:06:41 | Geração 24/150 — melhor fitness: 224140861 | sem melhora há 1 geração(ões)
2026-09-02 06:06:50 | Geração 25/150 — melhor fitness: 224140861 | sem melhora há 2 geração(ões)
2026-09-02 06:06:59 | Geração 26/150 — melhor fitness: 223128639 | sem melhora há 0 geração(ões)
2026-09-02 06:07:08 | Geração 27/150 — melhor fitness: 222609390 | sem melhora há 0 geração(ões)
2026-09-02 06:07:18 | Geração 28/150 — melhor fitness: 222609390 | sem melhora há 1 geração(ões)
2026-09-02 06:07:27 | Geração 29/150 — melhor fitness: 222609390 | sem melhora há 2 geração(ões)
2026-09-02 06:07:36 | Geração 30/150 — melhor fitness: 221891088 | sem melhora há 0 geração(ões)
2026-09-02 06:07:45 | Geração 31/150 — melhor fitness: 221891088 | sem melhora há 1 geração(ões)
2026-09-02 06:07:54 | Geração 32/150 — melhor fitness: 221891088 | sem melhora há 2 geração(ões)
2026-09-02 06:08:04 | Geração 33/150 — melhor fitness: 221891088 | sem melhora há 3 geração(ões)
2026-09-02 06:08:13 | Geração 34/150 — melhor fitness: 221891088 | sem melhora há 4 geração(ões)
2026-09-02 06:08:21 | Geração 35/150 — melhor fitness: 221891088 | sem melhora há 5 geração(ões)
2026-09-02 06:08:31 | Geração 36/150 — melhor fitness: 221891088 | sem melhora há 6 geração(ões)
2026-09-02 06:08:40 | Geração 37/150 — melhor fitness: 221891088 | sem melhora há 7 geração(ões)
2026-09-02 06:08:49 | Geração 38/150 — melhor fitness: 221891088 | sem melhora há 8 geração(ões)
2026-09-02 06:08:57 | Geração 39/150 — melhor fitness: 221891088 | sem melhora há 9 geração(ões)
2026-09-02 06:09:06 | Geração 40/150 — melhor fitness: 221891088 | sem melhora há 10 geração(ões)
2026-09-02 06:09:15 | Geração 41/150 — melhor fitness: 221891088 | sem melhora há 11 geração(ões)
2026-09-02 06:09:24 | Geração 42/150 — melhor fitness: 221891088 | sem melhora há 12 geração(ões)
2026-09-02 06:09:33 | Geração 43/150 — melhor fitness: 221891088 | sem melhora há 13 geração(ões)
2026-09-02 06:09:43 | Geração 44/150 — melhor fitness: 221891088 | sem melhora há 14 geração(ões)
2026-09-02 06:09:52 | Geração 45/150 — melhor fitness: 221891088 | sem melhora há 15 geração(ões)
2026-09-02 06:10:02 | Geração 46/150 — melhor fitness: 221891088 | sem melhora há 16 geração(ões)
2026-09-02 06:10:11 | Geração 47/150 — melhor fitness: 221891088 | sem melhora há 17 geração(ões)
2026-09-02 06:10:20 | Geração 48/150 — melhor fitness: 221891088 | sem melhora há 18 geração(ões)
2026-09-02 06:10:29 | Geração 49/150 — melhor fitness: 221891088 | sem melhora há 19 geração(ões)
2026-09-02 06:10:38 | Geração 50/150 — melhor fitness: 221891088 | sem melhora há 20 geração(ões)
2026-09-02 06:10:47 | Geração 51/150 — melhor fitness: 221891088 | sem melhora há 21 geração(ões)
2026-09-02 06:10:55 | Geração 52/150 — melhor fitness: 220029494 | sem melhora há 0 geração(ões)
2026-09-02 06:11:04 | Geração 53/150 — melhor fitness: 220029494 | sem melhora há 1 geração(ões)
2026-09-02 06:11:14 | Geração 54/150 — melhor fitness: 220029494 | sem melhora há 2 geração(ões)
2026-09-02 06:11:23 | Geração 55/150 — melhor fitness: 220029494 | sem melhora há 3 geração(ões)
2026-09-02 06:11:32 | Geração 56/150 — melhor fitness: 220029494 | sem melhora há 4 geração(ões)
2026-09-02 06:11:41 | Geração 57/150 — melhor fitness: 220029494 | sem melhora há 5 geração(ões)
2026-09-02 06:11:50 | Geração 58/150 — melhor fitness: 219602346 | sem melhora há 0 geração(ões)
2026-09-02 06:11:59 | Geração 59/150 — melhor fitness: 218459658 | sem melhora há 0 geração(ões)
2026-09-02 06:12:08 | Geração 60/150 — melhor fitness: 218459658 | sem melhora há 1 geração(ões)
2026-09-02 06:12:16 | Geração 61/150 — melhor fitness: 218459658 | sem melhora há 2 geração(ões)
2026-09-02 06:12:25 | Geração 62/150 — melhor fitness: 218459658 | sem melhora há 3 geração(ões)
