2026-09-01 11:25:41 | ======================================================================
2026-09-01 11:25:41 | Iniciando tarefa — servidor3_tarefa318 | k=27 | seed=42
2026-09-01 11:25:41 | Hiperparâmetros: {'crossover_rate': 0.8, 'mutation_rate': 0.08, 'population_size': 500, 'elitism_size': 12, 'tournament_size': 7, 'num_generations': 150}
2026-09-01 11:25:46 | Geração 0 (inicial) — melhor fitness: 255548699
2026-09-01 11:26:03 | Geração 1/150 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-09-01 11:26:20 | Geração 2/150 — melhor fitness: 247955400 | sem melhora há 0 geração(ões)
2026-09-01 11:26:38 | Geração 3/150 — melhor fitness: 247955400 | sem melhora há 1 geração(ões)
2026-09-01 11:26:54 | Geração 4/150 — melhor fitness: 243903076 | sem melhora há 0 geração(ões)
2026-09-01 11:27:11 | Geração 5/150 — melhor fitness: 234852272 | sem melhora há 0 geração(ões)
2026-09-01 11:27:28 | Geração 6/150 — melhor fitness: 234852272 | sem melhora há 1 geração(ões)
2026-09-01 11:27:44 | Geração 7/150 — melhor fitness: 234852272 | sem melhora há 2 geração(ões)
2026-09-01 11:28:02 | Geração 8/150 — melhor fitness: 233003258 | sem melhora há 0 geração(ões)
2026-09-01 11:28:20 | Geração 9/150 — melhor fitness: 231552489 | sem melhora há 0 geração(ões)
2026-09-01 11:28:38 | Geração 10/150 — melhor fitness: 231552489 | sem melhora há 1 geração(ões)
2026-09-01 11:28:54 | Geração 11/150 — melhor fitness: 231552489 | sem melhora há 2 geração(ões)
2026-09-01 11:29:11 | Geração 12/150 — melhor fitness: 231552489 | sem melhora há 3 geração(ões)
2026-09-01 11:29:28 | Geração 13/150 — melhor fitness: 230164142 | sem melhora há 0 geração(ões)
2026-09-01 11:29:45 | Geração 14/150 — melhor fitness: 230164142 | sem melhora há 1 geração(ões)
2026-09-01 11:30:02 | Geração 15/150 — melhor fitness: 230164142 | sem melhora há 2 geração(ões)
2026-09-01 11:30:18 | Geração 16/150 — melhor fitness: 227242766 | sem melhora há 0 geração(ões)
2026-09-01 11:30:35 | Geração 17/150 — melhor fitness: 227094514 | sem melhora há 0 geração(ões)
2026-09-01 11:30:53 | Geração 18/150 — melhor fitness: 225671774 | sem melhora há 0 geração(ões)
2026-09-01 11:31:09 | Geração 19/150 — melhor fitness: 225671774 | sem melhora há 1 geração(ões)
2026-09-01 11:31:26 | Geração 20/150 — melhor fitness: 225671774 | sem melhora há 2 geração(ões)
2026-09-01 11:31:43 | Geração 21/150 — melhor fitness: 225671774 | sem melhora há 3 geração(ões)
2026-09-01 11:32:00 | Geração 22/150 — melhor fitness: 225478717 | sem melhora há 0 geração(ões)
2026-09-01 11:32:17 | Geração 23/150 — melhor fitness: 225478717 | sem melhora há 1 geração(ões)
2026-09-01 11:32:34 | Geração 24/150 — melhor fitness: 225478717 | sem melhora há 2 geração(ões)
2026-09-01 11:32:52 | Geração 25/150 — melhor fitness: 224834711 | sem melhora há 0 geração(ões)
2026-09-01 11:33:09 | Geração 26/150 — melhor fitness: 224834711 | sem melhora há 1 geração(ões)
2026-09-01 11:33:27 | Geração 27/150 — melhor fitness: 222742855 | sem melhora há 0 geração(ões)
2026-09-01 11:33:44 | Geração 28/150 — melhor fitness: 222742855 | sem melhora há 1 geração(ões)
2026-09-01 11:34:00 | Geração 29/150 — melhor fitness: 222742855 | sem melhora há 2 geração(ões)
2026-09-01 11:34:16 | Geração 30/150 — melhor fitness: 222742855 | sem melhora há 3 geração(ões)
2026-09-01 11:34:32 | Geração 31/150 — melhor fitness: 222742855 | sem melhora há 4 geração(ões)
2026-09-01 11:34:49 | Geração 32/150 — melhor fitness: 222742855 | sem melhora há 5 geração(ões)
2026-09-01 11:35:06 | Geração 33/150 — melhor fitness: 221291001 | sem melhora há 0 geração(ões)
2026-09-01 11:35:23 | Geração 34/150 — melhor fitness: 221117749 | sem melhora há 0 geração(ões)
2026-09-01 11:35:41 | Geração 35/150 — melhor fitness: 221117749 | sem melhora há 1 geração(ões)
2026-09-01 11:35:58 | Geração 36/150 — melhor fitness: 221117749 | sem melhora há 2 geração(ões)
2026-09-01 11:36:14 | Geração 37/150 — melhor fitness: 220515429 | sem melhora há 0 geração(ões)
2026-09-01 11:36:31 | Geração 38/150 — melhor fitness: 219332258 | sem melhora há 0 geração(ões)
2026-09-01 11:36:48 | Geração 39/150 — melhor fitness: 217359200 | sem melhora há 0 geração(ões)
2026-09-01 11:37:05 | Geração 40/150 — melhor fitness: 217359200 | sem melhora há 1 geração(ões)
2026-09-01 11:37:23 | Geração 41/150 — melhor fitness: 217359200 | sem melhora há 2 geração(ões)
2026-09-01 11:37:41 | Geração 42/150 — melhor fitness: 217359200 | sem melhora há 3 geração(ões)
2026-09-01 11:37:57 | Geração 43/150 — melhor fitness: 217359200 | sem melhora há 4 geração(ões)
2026-09-01 11:38:14 | Geração 44/150 — melhor fitness: 217359200 | sem melhora há 5 geração(ões)
2026-09-01 11:38:33 | Geração 45/150 — melhor fitness: 217359200 | sem melhora há 6 geração(ões)
2026-09-01 11:38:51 | Geração 46/150 — melhor fitness: 217281569 | sem melhora há 0 geração(ões)
2026-09-01 11:39:08 | Geração 47/150 — melhor fitness: 215877080 | sem melhora há 0 geração(ões)
2026-09-01 11:39:25 | Geração 48/150 — melhor fitness: 215877080 | sem melhora há 1 geração(ões)
2026-09-01 11:39:42 | Geração 49/150 — melhor fitness: 215877080 | sem melhora há 2 geração(ões)
2026-09-01 11:40:00 | Geração 50/150 — melhor fitness: 215877080 | sem melhora há 3 geração(ões)
2026-09-01 11:40:16 | Geração 51/150 — melhor fitness: 215810294 | sem melhora há 0 geração(ões)
2026-09-01 11:40:34 | Geração 52/150 — melhor fitness: 215810294 | sem melhora há 1 geração(ões)
2026-09-01 11:40:51 | Geração 53/150 — melhor fitness: 215211343 | sem melhora há 0 geração(ões)
2026-09-01 11:41:08 | Geração 54/150 — melhor fitness: 214407638 | sem melhora há 0 geração(ões)
2026-09-01 11:41:24 | Geração 55/150 — melhor fitness: 214407638 | sem melhora há 1 geração(ões)
2026-09-01 11:41:41 | Geração 56/150 — melhor fitness: 214407638 | sem melhora há 2 geração(ões)
2026-09-01 11:41:57 | Geração 57/150 — melhor fitness: 214407638 | sem melhora há 3 geração(ões)
2026-09-01 11:42:15 | Geração 58/150 — melhor fitness: 214407638 | sem melhora há 4 geração(ões)
2026-09-01 11:42:32 | Geração 59/150 — melhor fitness: 214407638 | sem melhora há 5 geração(ões)
2026-09-01 11:42:51 | Geração 60/150 — melhor fitness: 214407638 | sem melhora há 6 geração(ões)
2026-09-01 11:43:07 | Geração 61/150 — melhor fitness: 214407638 | sem melhora há 7 geração(ões)
2026-09-01 11:43:24 | Geração 62/150 — melhor fitness: 213186124 | sem melhora há 0 geração(ões)
2026-09-01 11:43:41 | Geração 63/150 — melhor fitness: 212814857 | sem melhora há 0 geração(ões)
2026-09-01 11:43:58 | Geração 64/150 — melhor fitness: 212814857 | sem melhora há 1 geração(ões)
2026-09-01 11:44:14 | Geração 65/150 — melhor fitness: 210942719 | sem melhora há 0 geração(ões)
2026-09-01 11:44:32 | Geração 66/150 — melhor fitness: 210942719 | sem melhora há 1 geração(ões)
2026-09-01 11:44:48 | Geração 67/150 — melhor fitness: 210942719 | sem melhora há 2 geração(ões)
2026-09-01 11:45:06 | Geração 68/150 — melhor fitness: 210942719 | sem melhora há 3 geração(ões)
2026-09-01 11:45:24 | Geração 69/150 — melhor fitness: 210942719 | sem melhora há 4 geração(ões)
2026-09-01 11:45:41 | Geração 70/150 — melhor fitness: 210942719 | sem melhora há 5 geração(ões)
2026-09-01 11:45:57 | Geração 71/150 — melhor fitness: 210942719 | sem melhora há 6 geração(ões)
2026-09-01 11:46:14 | Geração 72/150 — melhor fitness: 210942719 | sem melhora há 7 geração(ões)
2026-09-01 11:46:31 | Geração 73/150 — melhor fitness: 210268887 | sem melhora há 0 geração(ões)
2026-09-01 11:46:49 | Geração 74/150 — melhor fitness: 209261858 | sem melhora há 0 geração(ões)
2026-09-01 11:47:06 | Geração 75/150 — melhor fitness: 209261858 | sem melhora há 1 geração(ões)
2026-09-01 11:47:23 | Geração 76/150 — melhor fitness: 209261858 | sem melhora há 2 geração(ões)
2026-09-01 11:47:39 | Geração 77/150 — melhor fitness: 209261858 | sem melhora há 3 geração(ões)
2026-09-01 11:47:57 | Geração 78/150 — melhor fitness: 209261858 | sem melhora há 4 geração(ões)
2026-09-01 11:48:14 | Geração 79/150 — melhor fitness: 209078269 | sem melhora há 0 geração(ões)
2026-09-01 11:48:32 | Geração 80/150 — melhor fitness: 209078269 | sem melhora há 1 geração(ões)
2026-09-01 11:48:48 | Geração 81/150 — melhor fitness: 209078269 | sem melhora há 2 geração(ões)
2026-09-01 11:49:05 | Geração 82/150 — melhor fitness: 209078269 | sem melhora há 3 geração(ões)
2026-09-01 11:49:23 | Geração 83/150 — melhor fitness: 209078269 | sem melhora há 4 geração(ões)
2026-09-01 11:49:39 | Geração 84/150 — melhor fitness: 209034163 | sem melhora há 0 geração(ões)
2026-09-01 11:49:56 | Geração 85/150 — melhor fitness: 209034163 | sem melhora há 1 geração(ões)
2026-09-01 11:50:14 | Geração 86/150 — melhor fitness: 209034163 | sem melhora há 2 geração(ões)
2026-09-01 11:50:31 | Geração 87/150 — melhor fitness: 209034163 | sem melhora há 3 geração(ões)
2026-09-01 11:50:48 | Geração 88/150 — melhor fitness: 208991941 | sem melhora há 0 geração(ões)
2026-09-01 11:51:05 | Geração 89/150 — melhor fitness: 206960159 | sem melhora há 0 geração(ões)
2026-09-01 11:51:23 | Geração 90/150 — melhor fitness: 206960159 | sem melhora há 1 geração(ões)
2026-09-01 11:51:39 | Geração 91/150 — melhor fitness: 206960159 | sem melhora há 2 geração(ões)
2026-09-01 11:51:56 | Geração 92/150 — melhor fitness: 206960159 | sem melhora há 3 geração(ões)
2026-09-01 11:52:15 | Geração 93/150 — melhor fitness: 206960159 | sem melhora há 4 geração(ões)
2026-09-01 11:52:32 | Geração 94/150 — melhor fitness: 206960159 | sem melhora há 5 geração(ões)
2026-09-01 11:52:49 | Geração 95/150 — melhor fitness: 206960159 | sem melhora há 6 geração(ões)
2026-09-01 11:53:06 | Geração 96/150 — melhor fitness: 206769464 | sem melhora há 0 geração(ões)
2026-09-01 11:53:23 | Geração 97/150 — melhor fitness: 206769464 | sem melhora há 1 geração(ões)
2026-09-01 11:53:40 | Geração 98/150 — melhor fitness: 206769464 | sem melhora há 2 geração(ões)
2026-09-01 11:53:57 | Geração 99/150 — melhor fitness: 206769464 | sem melhora há 3 geração(ões)
2026-09-01 11:54:14 | Geração 100/150 — melhor fitness: 206769464 | sem melhora há 4 geração(ões)
2026-09-01 11:54:31 | Geração 101/150 — melhor fitness: 206769464 | sem melhora há 5 geração(ões)
2026-09-01 11:54:48 | Geração 102/150 — melhor fitness: 206769464 | sem melhora há 6 geração(ões)
2026-09-01 11:55:05 | Geração 103/150 — melhor fitness: 206738810 | sem melhora há 0 geração(ões)
2026-09-01 11:55:22 | Geração 104/150 — melhor fitness: 206738810 | sem melhora há 1 geração(ões)
2026-09-01 11:55:39 | Geração 105/150 — melhor fitness: 206738810 | sem melhora há 2 geração(ões)
2026-09-01 11:55:57 | Geração 106/150 — melhor fitness: 206738810 | sem melhora há 3 geração(ões)
2026-09-01 11:56:14 | Geração 107/150 — melhor fitness: 206738810 | sem melhora há 4 geração(ões)
2026-09-01 11:56:30 | Geração 108/150 — melhor fitness: 206548115 | sem melhora há 0 geração(ões)
2026-09-01 11:56:47 | Geração 109/150 — melhor fitness: 206548115 | sem melhora há 1 geração(ões)
2026-09-01 11:57:05 | Geração 110/150 — melhor fitness: 206548115 | sem melhora há 2 geração(ões)
2026-09-01 11:57:21 | Geração 111/150 — melhor fitness: 206548115 | sem melhora há 3 geração(ões)
2026-09-01 11:57:38 | Geração 112/150 — melhor fitness: 206548115 | sem melhora há 4 geração(ões)
2026-09-01 11:57:56 | Geração 113/150 — melhor fitness: 206548115 | sem melhora há 5 geração(ões)
2026-09-01 11:58:13 | Geração 114/150 — melhor fitness: 206548115 | sem melhora há 6 geração(ões)
2026-09-01 11:58:30 | Geração 115/150 — melhor fitness: 206326496 | sem melhora há 0 geração(ões)
2026-09-01 11:58:48 | Geração 116/150 — melhor fitness: 206326496 | sem melhora há 1 geração(ões)
2026-09-01 11:59:06 | Geração 117/150 — melhor fitness: 206326496 | sem melhora há 2 geração(ões)
2026-09-01 11:59:23 | Geração 118/150 — melhor fitness: 206123151 | sem melhora há 0 geração(ões)
2026-09-01 11:59:40 | Geração 119/150 — melhor fitness: 206123151 | sem melhora há 1 geração(ões)
2026-09-01 11:59:57 | Geração 120/150 — melhor fitness: 206123151 | sem melhora há 2 geração(ões)
2026-09-01 12:00:14 | Geração 121/150 — melhor fitness: 206123151 | sem melhora há 3 geração(ões)
2026-09-01 12:00:32 | Geração 122/150 — melhor fitness: 206123151 | sem melhora há 4 geração(ões)
2026-09-01 12:00:49 | Geração 123/150 — melhor fitness: 206123151 | sem melhora há 5 geração(ões)
2026-09-01 12:01:07 | Geração 124/150 — melhor fitness: 206066511 | sem melhora há 0 geração(ões)
2026-09-01 12:01:24 | Geração 125/150 — melhor fitness: 206066511 | sem melhora há 1 geração(ões)
2026-09-01 12:01:42 | Geração 126/150 — melhor fitness: 206066511 | sem melhora há 2 geração(ões)
2026-09-01 12:01:59 | Geração 127/150 — melhor fitness: 206066511 | sem melhora há 3 geração(ões)
2026-09-01 12:02:17 | Geração 128/150 — melhor fitness: 206066511 | sem melhora há 4 geração(ões)
2026-09-01 12:02:34 | Geração 129/150 — melhor fitness: 206066511 | sem melhora há 5 geração(ões)
2026-09-01 12:02:52 | Geração 130/150 — melhor fitness: 206066511 | sem melhora há 6 geração(ões)
2026-09-01 12:03:09 | Geração 131/150 — melhor fitness: 205741089 | sem melhora há 0 geração(ões)
2026-09-01 12:03:26 | Geração 132/150 — melhor fitness: 205741089 | sem melhora há 1 geração(ões)
2026-09-01 12:03:43 | Geração 133/150 — melhor fitness: 205741089 | sem melhora há 2 geração(ões)
2026-09-01 12:04:01 | Geração 134/150 — melhor fitness: 205741089 | sem melhora há 3 geração(ões)
2026-09-01 12:04:18 | Geração 135/150 — melhor fitness: 205741089 | sem melhora há 4 geração(ões)
2026-09-01 12:04:36 | Geração 136/150 — melhor fitness: 205741089 | sem melhora há 5 geração(ões)
2026-09-01 12:04:53 | Geração 137/150 — melhor fitness: 205741089 | sem melhora há 6 geração(ões)
2026-09-01 12:05:10 | Geração 138/150 — melhor fitness: 205741089 | sem melhora há 7 geração(ões)
2026-09-01 12:05:27 | Geração 139/150 — melhor fitness: 205741089 | sem melhora há 8 geração(ões)
2026-09-01 12:05:44 | Geração 140/150 — melhor fitness: 205741089 | sem melhora há 9 geração(ões)
2026-09-01 12:06:01 | Geração 141/150 — melhor fitness: 205741089 | sem melhora há 10 geração(ões)
2026-09-01 12:06:19 | Geração 142/150 — melhor fitness: 205741089 | sem melhora há 11 geração(ões)
2026-09-01 12:06:36 | Geração 143/150 — melhor fitness: 205692499 | sem melhora há 0 geração(ões)
2026-09-01 12:06:55 | Geração 144/150 — melhor fitness: 205692499 | sem melhora há 1 geração(ões)
2026-09-01 12:07:12 | Geração 145/150 — melhor fitness: 205692499 | sem melhora há 2 geração(ões)
2026-09-01 12:07:29 | Geração 146/150 — melhor fitness: 205692499 | sem melhora há 3 geração(ões)
2026-09-01 12:07:47 | Geração 147/150 — melhor fitness: 205692499 | sem melhora há 4 geração(ões)
2026-09-01 12:08:04 | Geração 148/150 — melhor fitness: 205692499 | sem melhora há 5 geração(ões)
2026-09-01 12:08:22 | Geração 149/150 — melhor fitness: 205692499 | sem melhora há 6 geração(ões)
2026-09-01 12:08:39 | Geração 150/150 — melhor fitness: 205692499 | sem melhora há 7 geração(ões)
2026-09-01 12:08:39 | AG concluído em 0h 42m 57s — melhor fitness: 205692499
2026-09-01 12:08:39 | Tempo total da tarefa: 0h 42m 57s
2026-09-01 12:08:39 | Fitness final: 205692499
2026-09-01 12:08:39 | ======================================================================
