2026-08-30 08:10:27 | ======================================================================
2026-08-30 08:10:27 | Iniciando tarefa — servidor2_tarefa193 | k=27 | seed=42
2026-08-30 08:10:27 | Hiperparâmetros: {'crossover_rate': 0.7, 'mutation_rate': 0.18, 'population_size': 300, 'elitism_size': 4, 'tournament_size': 7, 'num_generations': 250}
2026-08-30 08:10:30 | Geração 0 (inicial) — melhor fitness: 255548699
2026-08-30 08:10:51 | Geração 1/250 — melhor fitness: 255548699 | sem melhora há 1 geração(ões)
2026-08-30 08:11:10 | Geração 2/250 — melhor fitness: 251109727 | sem melhora há 0 geração(ões)
2026-08-30 08:11:29 | Geração 3/250 — melhor fitness: 251109727 | sem melhora há 1 geração(ões)
2026-08-30 08:11:48 | Geração 4/250 — melhor fitness: 248976534 | sem melhora há 0 geração(ões)
2026-08-30 08:12:09 | Geração 5/250 — melhor fitness: 248976534 | sem melhora há 1 geração(ões)
2026-08-30 08:12:28 | Geração 6/250 — melhor fitness: 246236276 | sem melhora há 0 geração(ões)
2026-08-30 08:12:47 | Geração 7/250 — melhor fitness: 245613576 | sem melhora há 0 geração(ões)
2026-08-30 08:13:05 | Geração 8/250 — melhor fitness: 245613576 | sem melhora há 1 geração(ões)
2026-08-30 08:13:25 | Geração 9/250 — melhor fitness: 238847859 | sem melhora há 0 geração(ões)
2026-08-30 08:13:44 | Geração 10/250 — melhor fitness: 238847859 | sem melhora há 1 geração(ões)
2026-08-30 08:14:05 | Geração 11/250 — melhor fitness: 238847859 | sem melhora há 2 geração(ões)
2026-08-30 08:14:24 | Geração 12/250 — melhor fitness: 238847859 | sem melhora há 3 geração(ões)
2026-08-30 08:14:44 | Geração 13/250 — melhor fitness: 238847859 | sem melhora há 4 geração(ões)
2026-08-30 08:15:04 | Geração 14/250 — melhor fitness: 236321727 | sem melhora há 0 geração(ões)
2026-08-30 08:15:23 | Geração 15/250 — melhor fitness: 236321727 | sem melhora há 1 geração(ões)
2026-08-30 08:15:43 | Geração 16/250 — melhor fitness: 236321727 | sem melhora há 2 geração(ões)
2026-08-30 08:16:04 | Geração 17/250 — melhor fitness: 236321727 | sem melhora há 3 geração(ões)
2026-08-30 08:16:24 | Geração 18/250 — melhor fitness: 236321727 | sem melhora há 4 geração(ões)
2026-08-30 08:16:44 | Geração 19/250 — melhor fitness: 236321727 | sem melhora há 5 geração(ões)
2026-08-30 08:17:05 | Geração 20/250 — melhor fitness: 236321727 | sem melhora há 6 geração(ões)
2026-08-30 08:17:24 | Geração 21/250 — melhor fitness: 236321727 | sem melhora há 7 geração(ões)
2026-08-30 08:17:44 | Geração 22/250 — melhor fitness: 236321727 | sem melhora há 8 geração(ões)
2026-08-30 08:18:04 | Geração 23/250 — melhor fitness: 236321727 | sem melhora há 9 geração(ões)
2026-08-30 08:18:24 | Geração 24/250 — melhor fitness: 236321727 | sem melhora há 10 geração(ões)
2026-08-30 08:18:45 | Geração 25/250 — melhor fitness: 236321727 | sem melhora há 11 geração(ões)
2026-08-30 08:19:06 | Geração 26/250 — melhor fitness: 236321727 | sem melhora há 12 geração(ões)
2026-08-30 08:19:26 | Geração 27/250 — melhor fitness: 236321727 | sem melhora há 13 geração(ões)
2026-08-30 08:19:45 | Geração 28/250 — melhor fitness: 232256480 | sem melhora há 0 geração(ões)
2026-08-30 08:20:04 | Geração 29/250 — melhor fitness: 232256480 | sem melhora há 1 geração(ões)
2026-08-30 08:20:25 | Geração 30/250 — melhor fitness: 232256480 | sem melhora há 2 geração(ões)
2026-08-30 08:20:44 | Geração 31/250 — melhor fitness: 232256480 | sem melhora há 3 geração(ões)
2026-08-30 08:21:05 | Geração 32/250 — melhor fitness: 232256480 | sem melhora há 4 geração(ões)
2026-08-30 08:21:23 | Geração 33/250 — melhor fitness: 232256480 | sem melhora há 5 geração(ões)
2026-08-30 08:21:42 | Geração 34/250 — melhor fitness: 231177315 | sem melhora há 0 geração(ões)
2026-08-30 08:22:02 | Geração 35/250 — melhor fitness: 231177315 | sem melhora há 1 geração(ões)
2026-08-30 08:22:22 | Geração 36/250 — melhor fitness: 231177315 | sem melhora há 2 geração(ões)
