approach,minutes,cs_amount,percentage,repetition,stat_route_length,stat_duration,stat_waiting_time,stat_time_loss,stat_depart_delay,sim_ended_time,reason,perf_duration_s,real_time_factor,ups,vehicles_inserted,vehicles_running,vehicles_waiting,teleports_total,teleports_collisions,teleports_jam,teleports_yield,teleports_wrong_lane,emergency_stops
greedyvoronoi,40,16,30,3,11260.2,4285.89,3143.47,3355.22,19.97,67092.0,TraCI requested termination.,9782.426,4.65038,3505.409803,8001,0,0,4300,8,994,697,2601,630
greedyvoronoi,40,16,30,4,11179.85,5357.82,4180.35,4411.47,47.49,90090.0,TraCI requested termination.,11251.985,6.08693,3809.807869,8001,0,0,4126,23,1018,893,2192,668
greedyvoronoi,40,16,30,5,11430.11,4333.69,3188.44,3406.14,16.11,76666.0,TraCI requested termination.,8986.467,6.12766,3858.448932,8001,0,0,4664,8,1682,522,2452,627
greedyvoronoi,40,25,30,1,11082.76,3196.25,2084.75,2289.77,18.43,55439.0,TraCI requested termination.,14908.392,2.2698,1715.357766,8001,0,0,3837,7,1106,547,2177,613
greedyvoronoi,40,25,30,2,10658.51,3166.03,2075.7,2269.69,21.81,55353.0,TraCI requested termination.,12409.54,2.71992,2041.283722,8001,0,0,4250,12,1177,739,2322,670
greedyvoronoi,40,25,30,3,10444.29,3305.89,2238.53,2440.84,21.97,56508.0,TraCI requested termination.,12297.712,2.83858,2150.84001,8001,0,0,4036,7,1415,622,1992,624
greedyvoronoi,40,25,30,4,10820.2,4512.64,3362.36,3585.51,25.62,60990.0,TraCI requested termination.,11347.346,3.4713,3181.856709,8001,0,0,4390,12,1291,414,2673,700
greedyvoronoi,40,25,30,5,11659.84,4000.42,2820.14,3030.01,9.63,68864.0,TraCI requested termination.,14589.39,3.23961,2193.881992,8001,0,0,4170,12,1320,535,2303,650
greedyvoronoi,40,36,30,1,10962.69,3407.75,2325.88,2524.34,18.28,57776.0,TraCI requested termination.,19748.506,1.83183,1380.630413,8001,0,0,4405,16,1155,635,2599,661
greedyvoronoi,40,36,30,2,10841.64,3452.38,2331.13,2540.9,20.04,52392.0,TraCI requested termination.,18268.951,1.68548,1511.992068,8001,0,0,3809,7,1011,537,2254,691
greedyvoronoi,40,36,30,3,10442.0,3016.2,1931.8,2122.83,20.46,49144.0,TraCI requested termination.,18534.902,1.48606,1302.008772,8001,0,0,3743,17,934,719,2073,674
greedyvoronoi,40,36,30,4,10709.54,3233.86,2143.65,2339.94,14.8,53159.0,TraCI requested termination.,20635.892,1.52933,1253.841123,8001,0,0,3955,5,1042,640,2268,577
